Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
BL LAC,00090042004,54701.18,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.55 ± 0.06,15.95 ± 0.06,15.07 ± 0.06,16.33 ± 0.09,16.98 ± 0.09,16.81 ± 0.14,(0.32 ± 0.02) × 10⁻¹⁰,(0.4 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.03) × 10⁻¹⁰,(2.2 ± 0.18) × 10⁻¹¹,(1.92 ± 0.16) × 10⁻¹¹,(3.14 ± 0.39) × 10⁻¹¹
BL LAC,00090042005,54702.65,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.56 ± 0.04,15.89 ± 0.03,14.99 ± 0.04,16.25 ± 0.04,17.01 ± 0.05,16.87 ± 0.06,(0.32 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.01) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(2.38 ± 0.1) × 10⁻¹¹,(1.88 ± 0.08) × 10⁻¹¹,(2.96 ± 0.17) × 10⁻¹¹
BL LAC,00090042006,54703.46,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.32 ± 0.03,15.71 ± 0.03,14.86 ± 0.03,16.04 ± 0.04,16.76 ± 0.04,16.76 ± 0.06,(0.4 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(2.89 ± 0.11) × 10⁻¹¹,(2.36 ± 0.09) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹⁰
BL LAC,00090042007,54704.47,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.46 ± 0.04,15.85 ± 0.03,14.92 ± 0.04,16.14 ± 0.04,16.86 ± 0.05,16.76 ± 0.06,(0.35 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(2.63 ± 0.11) × 10⁻¹¹,(2.16 ± 0.09) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹⁰
BL LAC,00090042008,54705.17,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.22 ± 0.07,15.52 ± 0.06,14.79 ± 0.08,16.2 ± 0.11,16.56 ± 0.1,16.65 ± 0.15,(0.44 ± 0.03) × 10⁻¹⁰,(0.59 ± 0.03) × 10⁻¹⁰,(0.62 ± 0.04) × 10⁻¹⁰,(2.49 ± 0.26) × 10⁻¹¹,(2.84 ± 0.26) × 10⁻¹¹,(0.36 ± 0.05) × 10⁻¹⁰
BL LAC,00090042009,54706.41,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.37 ± 0.09,15.6 ± 0.08,14.84 ± 0.09,16.11 ± 0.13,16.56 ± 0.12,16.95 ± 0.16,(0.38 ± 0.03) × 10⁻¹⁰,(0.55 ± 0.04) × 10⁻¹⁰,(0.59 ± 0.05) × 10⁻¹⁰,(2.69 ± 0.32) × 10⁻¹¹,(2.84 ± 0.31) × 10⁻¹¹,(2.74 ± 0.41) × 10⁻¹¹
BL LAC,00090042010,54707.64,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.37 ± 0.04,15.66 ± 0.03,14.88 ± 0.04,16.03 ± 0.04,16.83 ± 0.05,16.79 ± 0.07,(0.38 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.01) × 10⁻¹⁰,(0.56 ± 0.02) × 10⁻¹⁰,(2.91 ± 0.12) × 10⁻¹¹,(2.21 ± 0.09) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹⁰
BL LAC,00090042011,54708.48,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.48 ± 0.04,15.85 ± 0.03,15.01 ± 0.04,16.21 ± 0.05,17.14 ± 0.05,16.99 ± 0.07,(0.35 ± 0.01) × 10⁻¹⁰,(0.43 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(2.47 ± 0.11) × 10⁻¹¹,(1.67 ± 0.08) × 10⁻¹¹,(2.65 ± 0.18) × 10⁻¹¹
BL LAC,00090042012,54709.45,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.53 ± 0.04,15.84 ± 0.03,14.98 ± 0.04,16.15 ± 0.05,16.9 ± 0.05,16.67 ± 0.06,(0.33 ± 0.01) × 10⁻¹⁰,(0.44 ± 0.01) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(2.61 ± 0.11) × 10⁻¹¹,(2.07 ± 0.09) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹⁰
BL LAC,00090042013,54710.45,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.32 ± 0.04,15.71 ± 0.03,14.83 ± 0.04,15.94 ± 0.04,16.71 ± 0.04,16.63 ± 0.06,(0.4 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.01) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.32 ± 0.01) × 10⁻¹⁰,(2.48 ± 0.1) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹⁰
BL LAC,00090042014,54711.42,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.14 ± 0.05,15.64 ± 0.04,14.73 ± 0.05,15.86 ± 0.06,16.61 ± 0.07,16.59 ± 0.11,(0.47 ± 0.02) × 10⁻¹⁰,(0.53 ± 0.02) × 10⁻¹⁰,(0.65 ± 0.03) × 10⁻¹⁰,(0.34 ± 0.02) × 10⁻¹⁰,(2.71 ± 0.17) × 10⁻¹¹,(0.38 ± 0.04) × 10⁻¹⁰
BL LAC,00090042015,54712.8,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.28 ± 0.04,15.6 ± 0.03,14.76 ± 0.04,15.86 ± 0.04,16.61 ± 0.05,16.51 ± 0.06,(0.41 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(0.63 ± 0.02) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(2.72 ± 0.11) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹⁰
BL LAC,00090042016,54713.43,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.11 ± 0.04,15.52 ± 0.04,14.64 ± 0.04,15.84 ± 0.05,16.53 ± 0.05,16.6 ± 0.08,(0.49 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.7 ± 0.03) × 10⁻¹⁰,(0.35 ± 0.02) × 10⁻¹⁰,(2.92 ± 0.15) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹⁰
BL LAC,00090042017,54714.48,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.26 ± 0.04,15.68 ± 0.03,14.85 ± 0.04,15.97 ± 0.05,16.73 ± 0.05,16.63 ± 0.07,(0.42 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.58 ± 0.02) × 10⁻¹⁰,(3.08 ± 0.14) × 10⁻¹¹,(2.42 ± 0.12) × 10⁻¹¹,(0.37 ± 0.03) × 10⁻¹⁰
BL LAC,00090042018,54715.42,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.36 ± 0.04,15.66 ± 0.04,14.82 ± 0.04,16.04 ± 0.06,16.81 ± 0.06,16.7 ± 0.1,(0.39 ± 0.02) × 10⁻¹⁰,(0.52 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(2.87 ± 0.15) × 10⁻¹¹,(2.26 ± 0.12) × 10⁻¹¹,(0.35 ± 0.03) × 10⁻¹⁰
BL LAC,00090042019,54716.32,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.32 ± 0.04,15.76 ± 0.12,-,16.02 ± 0.05,-,-,(0.4 ± 0.01) × 10⁻¹⁰,(0.47 ± 0.05) × 10⁻¹⁰,-,(2.94 ± 0.13) × 10⁻¹¹,-,-
BL LAC,00090042020,54717.72,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.32 ± 0.04,15.74 ± 0.03,14.92 ± 0.04,16.0 ± 0.05,16.74 ± 0.05,16.73 ± 0.07,(0.4 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(2.99 ± 0.13) × 10⁻¹¹,(2.42 ± 0.11) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹⁰
BL LAC,00090042021,54718.22,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.36 ± 0.04,15.71 ± 0.03,14.9 ± 0.04,16.13 ± 0.05,16.79 ± 0.05,16.63 ± 0.07,(0.38 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(2.65 ± 0.12) × 10⁻¹¹,(2.3 ± 0.11) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹⁰
BL LAC,00035028017,54727.82,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.6 ± 0.05,15.81 ± 0.04,15.0 ± 0.05,16.21 ± 0.08,17.1 ± 0.08,16.87 ± 0.12,(3.07 ± 0.16) × 10⁻¹¹,(0.45 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(2.46 ± 0.17) × 10⁻¹¹,(1.73 ± 0.13) × 10⁻¹¹,(2.95 ± 0.33) × 10⁻¹¹
BL LAC,00090042022,54734.99,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.72 ± 0.06,16.09 ± 0.05,15.1 ± 0.05,16.39 ± 0.07,17.35 ± 0.09,17.21 ± 0.11,(2.77 ± 0.14) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹⁰,(0.46 ± 0.02) × 10⁻¹⁰,(2.09 ± 0.14) × 10⁻¹¹,(1.37 ± 0.11) × 10⁻¹¹,(2.17 ± 0.23) × 10⁻¹¹
BL LAC,00035028019,54741.01,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.28 ± 0.04,15.62 ± 0.03,14.77 ± 0.04,15.95 ± 0.05,16.73 ± 0.05,16.72 ± 0.07,(0.42 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.02) × 10⁻¹⁰,(3.14 ± 0.14) × 10⁻¹¹,(2.43 ± 0.11) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹⁰
BL LAC,00035028021,54921.61,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.88 ± 0.07,16.09 ± 0.06,-,16.45 ± 0.09,17.19 ± 0.12,-,(2.37 ± 0.15) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹⁰,-,(1.97 ± 0.16) × 10⁻¹¹,(1.59 ± 0.18) × 10⁻¹¹,-
BL LAC,00035028022,55005.6,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.82 ± 0.04,16.16 ± 0.04,15.27 ± 0.04,16.54 ± 0.06,17.35 ± 0.06,17.32 ± 0.09,(2.52 ± 0.1) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹⁰,(0.39 ± 0.02) × 10⁻¹⁰,(1.81 ± 0.09) × 10⁻¹¹,(1.37 ± 0.08) × 10⁻¹¹,(1.96 ± 0.16) × 10⁻¹¹
BL LAC,00035028023,55012.09,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.76 ± 0.05,16.04 ± 0.04,15.2 ± 0.05,16.51 ± 0.06,17.27 ± 0.07,17.36 ± 0.11,(2.66 ± 0.11) × 10⁻¹¹,(0.37 ± 0.01) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰,(1.87 ± 0.11) × 10⁻¹¹,(1.48 ± 0.09) × 10⁻¹¹,(1.89 ± 0.19) × 10⁻¹¹
BL LAC,00035028024,55019.09,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.96 ± 0.05,16.24 ± 0.04,15.34 ± 0.05,16.59 ± 0.07,17.48 ± 0.08,17.58 ± 0.13,(2.21 ± 0.11) × 10⁻¹¹,(3.06 ± 0.12) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹⁰,(1.73 ± 0.11) × 10⁻¹¹,(1.21 ± 0.09) × 10⁻¹¹,(1.54 ± 0.18) × 10⁻¹¹
BL LAC,00035028026,55027.79,330.68038,42.27777,22 02 43.2912,42 16 39.972,-,-,-,16.89 ± 0.04,-,-,-,-,-,(1.31 ± 0.04) × 10⁻¹¹,-,-
BL LAC,00035028027,55028.49,330.68038,42.27777,22 02 43.2912,42 16 39.972,16.2 ± 0.03,-,-,-,-,-,(1.78 ± 0.04) × 10⁻¹¹,-,-,-,-,-
BL LAC,00035028028,55033.18,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.82 ± 0.04,16.07 ± 0.04,15.22 ± 0.04,16.54 ± 0.06,17.18 ± 0.06,17.13 ± 0.09,(2.52 ± 0.1) × 10⁻¹¹,(0.36 ± 0.01) × 10⁻¹⁰,(0.41 ± 0.02) × 10⁻¹⁰,(1.82 ± 0.1) × 10⁻¹¹,(1.61 ± 0.09) × 10⁻¹¹,(2.34 ± 0.2) × 10⁻¹¹
BL LAC,00035028030,55047.36,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.86 ± 0.04,16.21 ± 0.03,15.37 ± 0.04,16.62 ± 0.05,17.46 ± 0.06,17.38 ± 0.08,(2.43 ± 0.09) × 10⁻¹¹,(3.13 ± 0.1) × 10⁻¹¹,(0.36 ± 0.01) × 10⁻¹⁰,(1.68 ± 0.08) × 10⁻¹¹,(1.24 ± 0.06) × 10⁻¹¹,(1.85 ± 0.14) × 10⁻¹¹
BL LAC,00035028031,55132.06,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.45 ± 0.07,15.92 ± 0.07,14.96 ± 0.07,16.24 ± 0.1,17.13 ± 0.12,16.99 ± 0.18,(0.35 ± 0.02) × 10⁻¹⁰,(0.41 ± 0.03) × 10⁻¹⁰,(0.52 ± 0.04) × 10⁻¹⁰,(2.38 ± 0.23) × 10⁻¹¹,(1.67 ± 0.18) × 10⁻¹¹,(2.66 ± 0.44) × 10⁻¹¹
BL LAC,00035028032,55139.62,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.41 ± 0.06,15.76 ± 0.05,14.83 ± 0.06,16.18 ± 0.09,17.05 ± 0.09,16.91 ± 0.15,(0.37 ± 0.02) × 10⁻¹⁰,(0.47 ± 0.02) × 10⁻¹⁰,(0.59 ± 0.03) × 10⁻¹⁰,(2.52 ± 0.2) × 10⁻¹¹,(1.82 ± 0.15) × 10⁻¹¹,(2.84 ± 0.4) × 10⁻¹¹
BL LAC,00035028033,55146.68,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.35 ± 0.04,15.71 ± 0.04,14.81 ± 0.04,16.09 ± 0.05,16.84 ± 0.05,16.83 ± 0.09,(0.39 ± 0.01) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(0.6 ± 0.02) × 10⁻¹⁰,(2.76 ± 0.14) × 10⁻¹¹,(2.2 ± 0.11) × 10⁻¹¹,(3.06 ± 0.24) × 10⁻¹¹
BL LAC,00035028034,55153.82,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.57 ± 0.05,15.87 ± 0.04,15.06 ± 0.05,16.21 ± 0.06,16.98 ± 0.06,16.95 ± 0.09,(3.16 ± 0.13) × 10⁻¹¹,(0.43 ± 0.01) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(2.45 ± 0.13) × 10⁻¹¹,(1.93 ± 0.11) × 10⁻¹¹,(2.75 ± 0.22) × 10⁻¹¹
BL LAC,00035028035,55160.47,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.37 ± 0.05,15.75 ± 0.04,14.89 ± 0.05,16.05 ± 0.07,16.75 ± 0.07,16.61 ± 0.1,(0.38 ± 0.02) × 10⁻¹⁰,(0.48 ± 0.02) × 10⁻¹⁰,(0.56 ± 0.03) × 10⁻¹⁰,(2.86 ± 0.18) × 10⁻¹¹,(2.39 ± 0.15) × 10⁻¹¹,(0.37 ± 0.04) × 10⁻¹⁰
BL LAC,00035028036,55167.79,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.21 ± 0.05,15.55 ± 0.04,14.75 ± 0.04,15.83 ± 0.05,16.6 ± 0.06,16.54 ± 0.08,(0.44 ± 0.02) × 10⁻¹⁰,(0.57 ± 0.02) × 10⁻¹⁰,(0.64 ± 0.03) × 10⁻¹⁰,(0.35 ± 0.02) × 10⁻¹⁰,(2.75 ± 0.14) × 10⁻¹¹,(0.4 ± 0.03) × 10⁻¹⁰
BL LAC,00035028037,55174.63,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.59 ± 0.06,15.94 ± 0.05,14.99 ± 0.05,16.26 ± 0.07,16.87 ± 0.07,16.79 ± 0.11,(3.11 ± 0.16) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹⁰,(0.51 ± 0.03) × 10⁻¹⁰,(2.34 ± 0.16) × 10⁻¹¹,(2.13 ± 0.14) × 10⁻¹¹,(0.32 ± 0.03) × 10⁻¹⁰
BL LAC,00035028038,55181.32,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.5 ± 0.05,15.85 ± 0.05,15.01 ± 0.05,16.21 ± 0.07,16.98 ± 0.07,16.8 ± 0.1,(0.34 ± 0.02) × 10⁻¹⁰,(0.44 ± 0.02) × 10⁻¹⁰,(0.5 ± 0.02) × 10⁻¹⁰,(2.45 ± 0.17) × 10⁻¹¹,(1.94 ± 0.13) × 10⁻¹¹,(3.16 ± 0.28) × 10⁻¹¹
BL LAC,00035028039,55188.38,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.86 ± 0.04,16.19 ± 0.04,15.32 ± 0.04,16.6 ± 0.05,17.36 ± 0.05,17.23 ± 0.07,(2.44 ± 0.09) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰,(0.38 ± 0.01) × 10⁻¹⁰,(1.72 ± 0.09) × 10⁻¹¹,(1.36 ± 0.07) × 10⁻¹¹,(2.11 ± 0.14) × 10⁻¹¹
BL LAC,00035028040,55195.01,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.41 ± 0.04,15.81 ± 0.03,14.91 ± 0.04,16.19 ± 0.05,16.82 ± 0.05,16.91 ± 0.1,(0.37 ± 0.01) × 10⁻¹⁰,(0.45 ± 0.01) × 10⁻¹⁰,(0.55 ± 0.02) × 10⁻¹⁰,(2.51 ± 0.12) × 10⁻¹¹,(2.25 ± 0.1) × 10⁻¹¹,(2.85 ± 0.26) × 10⁻¹¹
BL LAC,00035028041,55202.23,330.68038,42.27777,22 02 43.2912,42 16 39.972,15.2 ± 0.04,15.61 ± 0.03,14.72 ± 0.04,15.9 ± 0.05,16.56 ± 0.05,16.43 ± 0.07,(0.44 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(0.65 ± 0.02) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(2.85 ± 0.13) × 10⁻¹¹,(0.44 ± 0.03) × 10⁻¹⁰
BL LAC,00035028042,55209.13,330.68038,42.27777,22 02 43.2912,42 16 39.972,14.93 ± 0.04,15.31 ± 0.03,14.5 ± 0.04,15.63 ± 0.04,16.37 ± 0.04,16.31 ± 0.06,(0.57 ± 0.02) × 10⁻¹⁰,(0.72 ± 0.02) × 10⁻¹⁰,(0.81 ± 0.03) × 10⁻¹⁰,(0.42 ± 0.02) × 10⁻¹⁰,(0.34 ± 0.01) × 10⁻¹⁰,(0.49 ± 0.03) × 10⁻¹⁰
BL LAC,00035028043,55216.08,330.68038,42.27777,22 02 43.2912,42 16 39.972,14.72 ± 0.03,15.13 ± 0.03,14.3 ± 0.04,15.43 ± 0.04,16.23 ± 0.04,16.06 ± 0.06,(0.69 ± 0.02) × 10⁻¹⁰,(0.84 ± 0.02) × 10⁻¹⁰,(0.97 ± 0.03) × 10⁻¹⁰,(0.51 ± 0.02) × 10⁻¹⁰,(0.39 ± 0.02) × 10⁻¹⁰,(0.62 ± 0.03) × 10⁻¹⁰
BL LAC,00035028045,55362.1,330.68038,42.27777,22 02 43.2912,42 16 39.972,14.54 ± 0.03,14.94 ± 0.03,14.15 ± 0.05,15.27 ± 0.04,15.86 ± 0.04,15.93 ± 0.3,(0.82 ± 0.03) × 10⁻¹⁰,(1.01 ± 0.03) × 10⁻¹⁰,(1.1 ± 0.05) × 10⁻¹⁰,(0.59 ± 0.02) × 10⁻¹⁰,(0.54 ± 0.02) × 10⁻¹⁰,(0.7 ± 0.2) × 10⁻¹⁰
