Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
IZW 187,00040635028,57157.06,262.0776,50.21957,17 28 18.624,50 13 10.452,15.59 ± 0.04,-,-,15.46 ± 0.04,15.51 ± 0.03,15.51 ± 0.04,(0.81 ± 0.03) × 10⁻¹¹,-,-,(0.81 ± 0.03) × 10⁻¹¹,(0.81 ± 0.02) × 10⁻¹¹,(0.84 ± 0.03) × 10⁻¹¹
IZW 187,00040635029,57157.99,262.0776,50.21957,17 28 18.624,50 13 10.452,15.59 ± 0.04,-,-,15.5 ± 0.04,15.49 ± 0.03,15.5 ± 0.04,(0.81 ± 0.03) × 10⁻¹¹,-,-,(0.78 ± 0.03) × 10⁻¹¹,(0.82 ± 0.02) × 10⁻¹¹,(0.85 ± 0.03) × 10⁻¹¹
IZW 187,00040635030,57159.02,262.0776,50.21957,17 28 18.624,50 13 10.452,15.53 ± 0.04,-,-,15.48 ± 0.04,15.41 ± 0.03,15.43 ± 0.04,(0.86 ± 0.03) × 10⁻¹¹,-,-,(0.79 ± 0.03) × 10⁻¹¹,(0.88 ± 0.02) × 10⁻¹¹,(0.9 ± 0.03) × 10⁻¹¹
IZW 187,00040635031,57160.02,262.0776,50.21957,17 28 18.624,50 13 10.452,15.6 ± 0.04,-,-,15.49 ± 0.03,15.53 ± 0.03,15.48 ± 0.04,(0.81 ± 0.03) × 10⁻¹¹,-,-,(0.79 ± 0.02) × 10⁻¹¹,(0.79 ± 0.02) × 10⁻¹¹,(0.86 ± 0.03) × 10⁻¹¹
IZW 187,00040635032,57161.01,262.0776,50.21957,17 28 18.624,50 13 10.452,15.6 ± 0.05,-,-,15.42 ± 0.05,15.43 ± 0.04,15.43 ± 0.05,(0.8 ± 0.04) × 10⁻¹¹,-,-,(0.84 ± 0.04) × 10⁻¹¹,(0.87 ± 0.03) × 10⁻¹¹,(0.9 ± 0.04) × 10⁻¹¹
IZW 187,00040635033,57163.11,262.0776,50.21957,17 28 18.624,50 13 10.452,15.63 ± 0.05,-,-,15.47 ± 0.05,15.49 ± 0.04,15.39 ± 0.05,(0.79 ± 0.04) × 10⁻¹¹,-,-,(0.81 ± 0.04) × 10⁻¹¹,(0.82 ± 0.03) × 10⁻¹¹,(0.93 ± 0.05) × 10⁻¹¹
IZW 187,00040635034,57166.7,262.0776,50.21957,17 28 18.624,50 13 10.452,15.61 ± 0.04,-,-,15.53 ± 0.04,15.57 ± 0.03,15.48 ± 0.04,(0.8 ± 0.03) × 10⁻¹¹,-,-,(0.76 ± 0.03) × 10⁻¹¹,(0.76 ± 0.02) × 10⁻¹¹,(0.86 ± 0.03) × 10⁻¹¹
IZW 187,00040635035,57174.5,262.0776,50.21957,17 28 18.624,50 13 10.452,15.64 ± 0.04,16.37 ± 0.04,15.87 ± 0.05,15.6 ± 0.04,15.59 ± 0.03,15.56 ± 0.04,(0.78 ± 0.03) × 10⁻¹¹,(0.9 ± 0.03) × 10⁻¹¹,(0.99 ± 0.05) × 10⁻¹¹,(0.71 ± 0.03) × 10⁻¹¹,(0.75 ± 0.02) × 10⁻¹¹,(0.8 ± 0.03) × 10⁻¹¹
IZW 187,00040635037,57180.55,262.0776,50.21957,17 28 18.624,50 13 10.452,15.67 ± 0.05,16.35 ± 0.05,15.82 ± 0.06,15.5 ± 0.05,15.49 ± 0.04,15.57 ± 0.05,(0.75 ± 0.03) × 10⁻¹¹,(0.92 ± 0.04) × 10⁻¹¹,(1.04 ± 0.06) × 10⁻¹¹,(0.78 ± 0.03) × 10⁻¹¹,(0.82 ± 0.03) × 10⁻¹¹,(0.8 ± 0.04) × 10⁻¹¹
IZW 187,00040635038,57183.46,262.0776,50.21957,17 28 18.624,50 13 10.452,15.56 ± 0.05,16.33 ± 0.05,15.71 ± 0.06,15.51 ± 0.05,15.49 ± 0.04,15.49 ± 0.05,(0.83 ± 0.04) × 10⁻¹¹,(0.93 ± 0.04) × 10⁻¹¹,(1.16 ± 0.07) × 10⁻¹¹,(0.77 ± 0.03) × 10⁻¹¹,(0.82 ± 0.03) × 10⁻¹¹,(0.85 ± 0.04) × 10⁻¹¹
IZW 187,00040635039,57186.9,262.0776,50.21957,17 28 18.624,50 13 10.452,15.46 ± 0.04,16.3 ± 0.04,15.76 ± 0.05,15.46 ± 0.04,15.47 ± 0.03,15.48 ± 0.04,(0.92 ± 0.03) × 10⁻¹¹,(0.96 ± 0.04) × 10⁻¹¹,(1.1 ± 0.05) × 10⁻¹¹,(0.81 ± 0.03) × 10⁻¹¹,(0.83 ± 0.03) × 10⁻¹¹,(0.86 ± 0.03) × 10⁻¹¹
IZW 187,00040635040,57189.49,262.0776,50.21957,17 28 18.624,50 13 10.452,15.64 ± 0.04,16.32 ± 0.04,15.73 ± 0.05,15.47 ± 0.04,15.54 ± 0.04,15.55 ± 0.05,(0.78 ± 0.03) × 10⁻¹¹,(0.94 ± 0.04) × 10⁻¹¹,(1.13 ± 0.06) × 10⁻¹¹,(0.8 ± 0.03) × 10⁻¹¹,(0.78 ± 0.03) × 10⁻¹¹,(0.81 ± 0.04) × 10⁻¹¹
IZW 187,00040635041,57193.48,262.0776,50.21957,17 28 18.624,50 13 10.452,15.61 ± 0.06,16.38 ± 0.06,15.85 ± 0.08,15.56 ± 0.06,15.55 ± 0.05,15.6 ± 0.06,(0.79 ± 0.04) × 10⁻¹¹,(0.89 ± 0.05) × 10⁻¹¹,(1.02 ± 0.08) × 10⁻¹¹,(0.74 ± 0.04) × 10⁻¹¹,(0.78 ± 0.03) × 10⁻¹¹,(0.77 ± 0.04) × 10⁻¹¹
IZW 187,00040635042,57195.53,262.0776,50.21957,17 28 18.624,50 13 10.452,15.56 ± 0.04,16.33 ± 0.04,-,15.61 ± 0.15,15.68 ± 0.19,-,(0.83 ± 0.03) × 10⁻¹¹,(0.93 ± 0.04) × 10⁻¹¹,-,(0.71 ± 0.09) × 10⁻¹¹,(0.69 ± 0.12) × 10⁻¹¹,-
IZW 187,00040635043,57198.79,262.0776,50.21957,17 28 18.624,50 13 10.452,15.62 ± 0.05,16.33 ± 0.05,15.76 ± 0.07,15.49 ± 0.05,15.51 ± 0.04,15.43 ± 0.05,(0.79 ± 0.04) × 10⁻¹¹,(0.94 ± 0.04) × 10⁻¹¹,(1.1 ± 0.07) × 10⁻¹¹,(0.79 ± 0.04) × 10⁻¹¹,(0.8 ± 0.03) × 10⁻¹¹,(0.9 ± 0.04) × 10⁻¹¹
IZW 187,00033709001,57200.28,262.0776,50.21957,17 28 18.624,50 13 10.452,15.74 ± 0.08,-,15.68 ± 0.09,15.56 ± 0.09,15.53 ± 0.05,15.52 ± 0.1,(0.71 ± 0.05) × 10⁻¹¹,-,(1.19 ± 0.1) × 10⁻¹¹,(0.74 ± 0.06) × 10⁻¹¹,(0.79 ± 0.04) × 10⁻¹¹,(0.83 ± 0.07) × 10⁻¹¹
IZW 187,00033709002,57202.09,262.0776,50.21957,17 28 18.624,50 13 10.452,-,16.28 ± 0.04,15.73 ± 0.04,-,-,-,-,(0.98 ± 0.03) × 10⁻¹¹,(1.13 ± 0.04) × 10⁻¹¹,-,-,-
IZW 187,00033709003,57205.58,262.0776,50.21957,17 28 18.624,50 13 10.452,15.5 ± 0.06,-,15.7 ± 0.07,15.4 ± 0.05,15.46 ± 0.04,15.33 ± 0.05,(0.88 ± 0.05) × 10⁻¹¹,-,(1.17 ± 0.07) × 10⁻¹¹,(0.86 ± 0.04) × 10⁻¹¹,(0.85 ± 0.03) × 10⁻¹¹,(0.99 ± 0.05) × 10⁻¹¹
IZW 187,00033709004,57208.54,262.0776,50.21957,17 28 18.624,50 13 10.452,15.44 ± 0.05,-,15.57 ± 0.07,15.36 ± 0.05,15.35 ± 0.04,15.29 ± 0.06,(0.94 ± 0.04) × 10⁻¹¹,-,(1.32 ± 0.08) × 10⁻¹¹,(0.89 ± 0.04) × 10⁻¹¹,(0.93 ± 0.04) × 10⁻¹¹,(1.02 ± 0.05) × 10⁻¹¹
IZW 187,00040635044,57217.95,262.0776,50.21957,17 28 18.624,50 13 10.452,-,-,-,-,15.42 ± 0.09,-,-,-,-,-,(0.87 ± 0.07) × 10⁻¹¹,-
IZW 187,00040635045,57222.92,262.0776,50.21957,17 28 18.624,50 13 10.452,-,-,-,-,-,15.57 ± 0.03,-,-,-,-,-,(0.79 ± 0.02) × 10⁻¹¹
IZW 187,00033709005,57306.9,262.0776,50.21957,17 28 18.624,50 13 10.452,-,-,-,-,-,15.53 ± 0.03,-,-,-,-,-,(0.82 ± 0.02) × 10⁻¹¹
IZW 187,00033709007,57308.0,262.0776,50.21957,17 28 18.624,50 13 10.452,-,-,-,15.6 ± 0.02,-,-,-,-,-,(0.71 ± 0.02) × 10⁻¹¹,-,-
IZW 187,00033709006,57308.89,262.0776,50.21957,17 28 18.624,50 13 10.452,15.71 ± 0.03,-,-,-,-,-,(0.73 ± 0.02) × 10⁻¹¹,-,-,-,-,-
IZW 187,00033709008,57309.89,262.0776,50.21957,17 28 18.624,50 13 10.452,-,-,-,-,15.67 ± 0.03,-,-,-,-,-,(0.7 ± 0.02) × 10⁻¹¹,-
IZW 187,00033709009,57310.89,262.0776,50.21957,17 28 18.624,50 13 10.452,-,-,-,-,-,15.68 ± 0.03,-,-,-,-,-,(0.72 ± 0.02) × 10⁻¹¹
IZW 187,00033709010,57316.51,262.0776,50.21957,17 28 18.624,50 13 10.452,15.79 ± 0.04,16.51 ± 0.05,15.95 ± 0.07,15.64 ± 0.04,15.67 ± 0.03,-,(0.67 ± 0.03) × 10⁻¹¹,(0.79 ± 0.03) × 10⁻¹¹,(0.93 ± 0.06) × 10⁻¹¹,(0.69 ± 0.03) × 10⁻¹¹,(0.69 ± 0.02) × 10⁻¹¹,-
IZW 187,00033709012,57320.2,262.0776,50.21957,17 28 18.624,50 13 10.452,15.81 ± 0.06,16.45 ± 0.06,15.83 ± 0.08,15.6 ± 0.05,15.6 ± 0.04,15.63 ± 0.06,(0.67 ± 0.04) × 10⁻¹¹,(0.83 ± 0.05) × 10⁻¹¹,(1.03 ± 0.07) × 10⁻¹¹,(0.71 ± 0.03) × 10⁻¹¹,(0.74 ± 0.03) × 10⁻¹¹,(0.75 ± 0.04) × 10⁻¹¹
IZW 187,00033709013,57321.38,262.0776,50.21957,17 28 18.624,50 13 10.452,15.77 ± 0.05,16.51 ± 0.06,15.87 ± 0.07,15.68 ± 0.05,15.68 ± 0.04,15.58 ± 0.04,(0.69 ± 0.03) × 10⁻¹¹,(0.79 ± 0.04) × 10⁻¹¹,(1.0 ± 0.06) × 10⁻¹¹,(0.66 ± 0.03) × 10⁻¹¹,(0.69 ± 0.02) × 10⁻¹¹,(0.78 ± 0.03) × 10⁻¹¹
IZW 187,00033709014,57322.96,262.0776,50.21957,17 28 18.624,50 13 10.452,15.73 ± 0.06,16.39 ± 0.06,15.84 ± 0.07,15.77 ± 0.06,15.65 ± 0.04,15.76 ± 0.06,(0.71 ± 0.04) × 10⁻¹¹,(0.89 ± 0.05) × 10⁻¹¹,(1.03 ± 0.07) × 10⁻¹¹,(0.61 ± 0.04) × 10⁻¹¹,(0.71 ± 0.03) × 10⁻¹¹,(0.67 ± 0.04) × 10⁻¹¹
IZW 187,00033709015,57323.93,262.0776,50.21957,17 28 18.624,50 13 10.452,15.71 ± 0.08,16.49 ± 0.09,15.74 ± 0.11,15.73 ± 0.08,15.64 ± 0.06,15.68 ± 0.07,(0.73 ± 0.06) × 10⁻¹¹,(0.81 ± 0.07) × 10⁻¹¹,(1.13 ± 0.11) × 10⁻¹¹,(0.63 ± 0.05) × 10⁻¹¹,(0.72 ± 0.04) × 10⁻¹¹,(0.71 ± 0.04) × 10⁻¹¹
IZW 187,00033709016,57324.3,262.0776,50.21957,17 28 18.624,50 13 10.452,15.86 ± 0.06,16.47 ± 0.06,15.87 ± 0.07,15.62 ± 0.05,15.68 ± 0.04,15.59 ± 0.05,(0.63 ± 0.03) × 10⁻¹¹,(0.82 ± 0.04) × 10⁻¹¹,(1.0 ± 0.07) × 10⁻¹¹,(0.7 ± 0.03) × 10⁻¹¹,(0.69 ± 0.03) × 10⁻¹¹,(0.78 ± 0.04) × 10⁻¹¹
IZW 187,00033709017,57325.43,262.0776,50.21957,17 28 18.624,50 13 10.452,15.74 ± 0.05,16.45 ± 0.06,15.96 ± 0.07,15.67 ± 0.05,15.55 ± 0.07,15.38 ± 0.21,(0.7 ± 0.03) × 10⁻¹¹,(0.83 ± 0.04) × 10⁻¹¹,(0.92 ± 0.06) × 10⁻¹¹,(0.67 ± 0.03) × 10⁻¹¹,(0.77 ± 0.05) × 10⁻¹¹,(0.94 ± 0.18) × 10⁻¹¹
IZW 187,00033709018,57326.58,262.0776,50.21957,17 28 18.624,50 13 10.452,15.76 ± 0.05,16.53 ± 0.06,15.95 ± 0.08,15.67 ± 0.05,15.68 ± 0.04,15.63 ± 0.06,(0.7 ± 0.03) × 10⁻¹¹,(0.78 ± 0.04) × 10⁻¹¹,(0.93 ± 0.07) × 10⁻¹¹,(0.67 ± 0.03) × 10⁻¹¹,(0.69 ± 0.02) × 10⁻¹¹,(0.75 ± 0.04) × 10⁻¹¹
IZW 187,00033709019,57326.89,262.0776,50.21957,17 28 18.624,50 13 10.452,15.74 ± 0.05,16.44 ± 0.05,16.04 ± 0.08,15.73 ± 0.05,15.62 ± 0.06,15.63 ± 0.06,(0.71 ± 0.03) × 10⁻¹¹,(0.84 ± 0.04) × 10⁻¹¹,(0.85 ± 0.06) × 10⁻¹¹,(0.63 ± 0.03) × 10⁻¹¹,(0.72 ± 0.04) × 10⁻¹¹,(0.75 ± 0.04) × 10⁻¹¹
IZW 187,00033709020,57327.87,262.0776,50.21957,17 28 18.624,50 13 10.452,15.72 ± 0.06,16.48 ± 0.05,15.61 ± 0.1,15.62 ± 0.05,15.56 ± 0.04,-,(0.72 ± 0.04) × 10⁻¹¹,(0.81 ± 0.04) × 10⁻¹¹,(1.27 ± 0.12) × 10⁻¹¹,(0.7 ± 0.03) × 10⁻¹¹,(0.77 ± 0.03) × 10⁻¹¹,-
IZW 187,00033709021,57328.95,262.0776,50.21957,17 28 18.624,50 13 10.452,15.76 ± 0.05,16.46 ± 0.05,15.96 ± 0.07,15.7 ± 0.05,15.62 ± 0.04,15.56 ± 0.03,(0.69 ± 0.03) × 10⁻¹¹,(0.83 ± 0.04) × 10⁻¹¹,(0.92 ± 0.06) × 10⁻¹¹,(0.65 ± 0.03) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹,(0.8 ± 0.02) × 10⁻¹¹
IZW 187,00033709022,57329.86,262.0776,50.21957,17 28 18.624,50 13 10.452,15.77 ± 0.06,16.4 ± 0.05,15.95 ± 0.07,15.72 ± 0.09,15.62 ± 0.04,15.65 ± 0.05,(0.69 ± 0.04) × 10⁻¹¹,(0.87 ± 0.04) × 10⁻¹¹,(0.92 ± 0.06) × 10⁻¹¹,(0.64 ± 0.05) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹,(0.74 ± 0.04) × 10⁻¹¹
IZW 187,00033709023,57330.35,262.0776,50.21957,17 28 18.624,50 13 10.452,15.76 ± 0.05,16.53 ± 0.06,15.81 ± 0.06,15.67 ± 0.05,15.62 ± 0.04,15.6 ± 0.06,(0.7 ± 0.03) × 10⁻¹¹,(0.78 ± 0.04) × 10⁻¹¹,(1.05 ± 0.06) × 10⁻¹¹,(0.67 ± 0.03) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹,(0.77 ± 0.04) × 10⁻¹¹
IZW 187,00033709025,57332.51,262.0776,50.21957,17 28 18.624,50 13 10.452,15.82 ± 0.05,16.51 ± 0.05,15.96 ± 0.07,15.67 ± 0.05,15.58 ± 0.04,15.69 ± 0.05,(0.66 ± 0.03) × 10⁻¹¹,(0.79 ± 0.04) × 10⁻¹¹,(0.92 ± 0.06) × 10⁻¹¹,(0.67 ± 0.03) × 10⁻¹¹,(0.75 ± 0.03) × 10⁻¹¹,(0.71 ± 0.03) × 10⁻¹¹
IZW 187,00033709026,57334.47,262.0776,50.21957,17 28 18.624,50 13 10.452,15.83 ± 0.05,16.45 ± 0.04,15.84 ± 0.05,15.69 ± 0.04,15.64 ± 0.03,15.59 ± 0.04,(0.65 ± 0.03) × 10⁻¹¹,(0.84 ± 0.03) × 10⁻¹¹,(1.03 ± 0.05) × 10⁻¹¹,(0.66 ± 0.03) × 10⁻¹¹,(0.71 ± 0.02) × 10⁻¹¹,(0.77 ± 0.03) × 10⁻¹¹
IZW 187,00033709027,57336.77,262.0776,50.21957,17 28 18.624,50 13 10.452,15.79 ± 0.06,16.63 ± 0.06,15.92 ± 0.07,15.65 ± 0.06,15.61 ± 0.04,15.68 ± 0.06,(0.67 ± 0.04) × 10⁻¹¹,(0.71 ± 0.04) × 10⁻¹¹,(0.96 ± 0.07) × 10⁻¹¹,(0.68 ± 0.04) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹,(0.71 ± 0.04) × 10⁻¹¹
IZW 187,00033709029,57337.33,262.0776,50.21957,17 28 18.624,50 13 10.452,15.79 ± 0.05,16.49 ± 0.06,15.84 ± 0.07,15.64 ± 0.05,15.6 ± 0.04,15.61 ± 0.06,(0.68 ± 0.03) × 10⁻¹¹,(0.8 ± 0.04) × 10⁻¹¹,(1.02 ± 0.06) × 10⁻¹¹,(0.69 ± 0.03) × 10⁻¹¹,(0.74 ± 0.03) × 10⁻¹¹,(0.76 ± 0.04) × 10⁻¹¹
IZW 187,00033709030,57337.93,262.0776,50.21957,17 28 18.624,50 13 10.452,15.72 ± 0.05,16.41 ± 0.05,15.78 ± 0.06,15.67 ± 0.05,15.6 ± 0.04,15.54 ± 0.03,(0.72 ± 0.03) × 10⁻¹¹,(0.87 ± 0.04) × 10⁻¹¹,(1.08 ± 0.06) × 10⁻¹¹,(0.67 ± 0.03) × 10⁻¹¹,(0.74 ± 0.03) × 10⁻¹¹,(0.81 ± 0.02) × 10⁻¹¹
IZW 187,00033709031,57338.41,262.0776,50.21957,17 28 18.624,50 13 10.452,15.71 ± 0.05,16.46 ± 0.05,15.78 ± 0.06,15.52 ± 0.05,15.57 ± 0.04,15.46 ± 0.04,(0.73 ± 0.03) × 10⁻¹¹,(0.83 ± 0.04) × 10⁻¹¹,(1.08 ± 0.06) × 10⁻¹¹,(0.76 ± 0.03) × 10⁻¹¹,(0.76 ± 0.03) × 10⁻¹¹,(0.88 ± 0.03) × 10⁻¹¹
IZW 187,00033709033,57338.86,262.0776,50.21957,17 28 18.624,50 13 10.452,15.7 ± 0.04,16.44 ± 0.04,15.87 ± 0.05,15.58 ± 0.04,15.52 ± 0.03,15.54 ± 0.04,(0.73 ± 0.03) × 10⁻¹¹,(0.84 ± 0.03) × 10⁻¹¹,(0.99 ± 0.05) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹,(0.8 ± 0.02) × 10⁻¹¹,(0.82 ± 0.03) × 10⁻¹¹
IZW 187,00033709032,57339.39,262.0776,50.21957,17 28 18.624,50 13 10.452,15.71 ± 0.05,16.5 ± 0.05,15.93 ± 0.06,15.56 ± 0.05,15.53 ± 0.04,15.55 ± 0.03,(0.73 ± 0.03) × 10⁻¹¹,(0.8 ± 0.04) × 10⁻¹¹,(0.95 ± 0.06) × 10⁻¹¹,(0.74 ± 0.03) × 10⁻¹¹,(0.79 ± 0.03) × 10⁻¹¹,(0.8 ± 0.02) × 10⁻¹¹
IZW 187,00033709034,57340.05,262.0776,50.21957,17 28 18.624,50 13 10.452,15.68 ± 0.05,16.5 ± 0.05,15.87 ± 0.06,15.53 ± 0.05,15.51 ± 0.04,15.54 ± 0.03,(0.75 ± 0.03) × 10⁻¹¹,(0.8 ± 0.04) × 10⁻¹¹,(0.99 ± 0.06) × 10⁻¹¹,(0.76 ± 0.03) × 10⁻¹¹,(0.81 ± 0.03) × 10⁻¹¹,(0.81 ± 0.03) × 10⁻¹¹
