Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
MS 1207.9+3945,00037258011,57343.07,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.17 ± 0.14,-,-,-,-,-,(2.86 ± 0.36) × 10⁻¹³
MS 1207.9+3945,00037258013,57344.34,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.08 ± 0.13,-,-,-,-,-,(3.1 ± 0.38) × 10⁻¹³
MS 1207.9+3945,00037258012,57344.96,182.61084,39.48562,12 10 26.6016,39 29 08.232,20.63 ± 3.58,-,-,-,19.38 ± 0.31,19.07 ± 0.24,(0.78 ± 2.57) × 10⁻¹³,-,-,-,(2.26 ± 0.64) × 10⁻¹³,(3.13 ± 0.68) × 10⁻¹³
MS 1207.9+3945,00037258014,57345.93,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.33 ± 0.16,-,-,-,-,-,(2.46 ± 0.35) × 10⁻¹³
MS 1207.9+3945,00037258015,57346.33,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.48 ± 0.15,-,-,-,-,-,(2.15 ± 0.3) × 10⁻¹³
MS 1207.9+3945,00037258016,57347.39,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.14 ± 0.12,-,-,-,-,-,(2.94 ± 0.33) × 10⁻¹³
MS 1207.9+3945,00037258017,57348.19,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.17 ± 0.13,-,-,-,-,-,(2.86 ± 0.34) × 10⁻¹³
MS 1207.9+3945,00037258018,57349.46,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.58 ± 0.35,-,-,-,-,-,(1.97 ± 0.63) × 10⁻¹³
MS 1207.9+3945,00037258019,57350.78,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.12 ± 0.13,-,-,-,-,-,(3.0 ± 0.37) × 10⁻¹³
MS 1207.9+3945,00037258020,57351.17,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.39 ± 0.13,-,-,-,-,-,(2.34 ± 0.27) × 10⁻¹³
MS 1207.9+3945,00037258021,57352.58,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.2 ± 0.14,-,-,-,-,-,(2.78 ± 0.35) × 10⁻¹³
MS 1207.9+3945,00037258022,57353.04,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.35 ± 0.13,-,-,-,-,-,(2.41 ± 0.29) × 10⁻¹³
MS 1207.9+3945,00037258023,57354.23,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.13 ± 0.12,-,-,-,-,-,(2.96 ± 0.32) × 10⁻¹³
MS 1207.9+3945,00037258024,57355.64,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.25 ± 0.22,-,-,-,-,-,(2.66 ± 0.54) × 10⁻¹³
MS 1207.9+3945,00037258025,57356.3,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.33 ± 0.13,-,-,-,-,-,(2.46 ± 0.31) × 10⁻¹³
MS 1207.9+3945,00037258026,57357.17,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.54 ± 0.16,-,-,-,-,-,(2.04 ± 0.3) × 10⁻¹³
MS 1207.9+3945,00037258027,57358.23,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.18 ± 0.13,-,-,-,-,-,(2.83 ± 0.33) × 10⁻¹³
MS 1207.9+3945,00037258028,57359.1,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.37 ± 0.15,-,-,-,-,-,(2.39 ± 0.33) × 10⁻¹³
MS 1207.9+3945,00037258029,57360.16,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.23 ± 0.15,-,-,-,-,-,(2.71 ± 0.37) × 10⁻¹³
MS 1207.9+3945,00037258030,57361.16,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.23 ± 0.15,-,-,-,-,-,(2.71 ± 0.36) × 10⁻¹³
MS 1207.9+3945,00037258031,57362.62,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.27 ± 0.15,-,-,-,-,-,(2.61 ± 0.37) × 10⁻¹³
MS 1207.9+3945,00037258032,57363.6,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.48 ± 0.18,-,-,-,-,-,(2.14 ± 0.35) × 10⁻¹³
MS 1207.9+3945,00037258033,57364.41,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.34 ± 0.15,-,-,-,-,-,(2.45 ± 0.34) × 10⁻¹³
MS 1207.9+3945,00037258034,57365.27,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.41 ± 0.17,-,-,-,-,-,(2.28 ± 0.35) × 10⁻¹³
MS 1207.9+3945,00037258035,57366.27,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.49 ± 0.16,-,-,-,-,-,(2.12 ± 0.31) × 10⁻¹³
MS 1207.9+3945,00037258036,57367.21,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.58 ± 0.21,-,-,-,-,-,(1.96 ± 0.37) × 10⁻¹³
MS 1207.9+3945,00037258037,57368.66,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.5 ± 0.2,-,-,-,-,-,(2.1 ± 0.38) × 10⁻¹³
MS 1207.9+3945,00037258038,57369.59,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.12 ± 0.13,-,-,-,-,-,(2.99 ± 0.37) × 10⁻¹³
MS 1207.9+3945,00037258039,57370.02,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.34 ± 0.12,-,-,-,-,-,(2.45 ± 0.27) × 10⁻¹³
MS 1207.9+3945,00037258040,57371.66,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.01 ± 0.16,-,-,-,-,-,(0.33 ± 0.05) × 10⁻¹²
MS 1207.9+3945,00037258041,57372.85,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.6 ± 0.19,-,-,-,-,-,(1.92 ± 0.33) × 10⁻¹³
MS 1207.9+3945,00037258043,57374.41,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.41 ± 0.18,-,-,-,-,-,(2.29 ± 0.38) × 10⁻¹³
MS 1207.9+3945,00037258044,57375.64,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.39 ± 0.15,-,-,-,-,-,(2.34 ± 0.33) × 10⁻¹³
MS 1207.9+3945,00037258045,57376.15,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.12 ± 0.35,-,-,-,-,-,(3.0 ± 0.97) × 10⁻¹³
MS 1207.9+3945,00037258046,57377.57,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.39 ± 0.16,-,-,-,-,-,(2.33 ± 0.34) × 10⁻¹³
MS 1207.9+3945,00037258047,57378.47,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.23 ± 0.15,-,-,-,-,-,(2.71 ± 0.38) × 10⁻¹³
MS 1207.9+3945,00037258048,57379.76,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.27 ± 0.14,-,-,-,-,-,(2.61 ± 0.33) × 10⁻¹³
MS 1207.9+3945,00037258049,57380.9,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.32 ± 0.14,-,-,-,-,-,(2.48 ± 0.32) × 10⁻¹³
MS 1207.9+3945,00037258050,57381.49,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.25 ± 0.3,-,-,-,-,-,(2.65 ± 0.73) × 10⁻¹³
MS 1207.9+3945,00037258051,57382.95,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.33 ± 0.14,-,-,-,-,-,(2.48 ± 0.31) × 10⁻¹³
MS 1207.9+3945,00037258052,57383.73,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.41 ± 0.15,-,-,-,-,-,(2.28 ± 0.32) × 10⁻¹³
MS 1207.9+3945,00037258053,57384.92,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,20.07 ± 0.28,-,-,-,-,-,(1.25 ± 0.33) × 10⁻¹³
MS 1207.9+3945,00037258054,57385.75,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.13 ± 0.14,-,-,-,-,-,(2.96 ± 0.38) × 10⁻¹³
MS 1207.9+3945,00037258055,57386.82,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,20.11 ± 0.49,-,-,-,-,-,(1.2 ± 0.54) × 10⁻¹³
MS 1207.9+3945,00037258056,57387.71,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.33 ± 0.17,-,-,-,-,-,(2.47 ± 0.38) × 10⁻¹³
MS 1207.9+3945,00037258057,57388.88,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.36 ± 0.16,-,-,-,-,-,(2.4 ± 0.34) × 10⁻¹³
MS 1207.9+3945,00037258059,57391.24,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.73 ± 0.28,-,-,-,-,-,(1.71 ± 0.44) × 10⁻¹³
MS 1207.9+3945,00037258060,57391.54,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.07 ± 0.2,-,-,-,-,-,(3.15 ± 0.58) × 10⁻¹³
MS 1207.9+3945,00037258061,57392.07,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.63 ± 0.18,-,-,-,-,-,(1.87 ± 0.3) × 10⁻¹³
MS 1207.9+3945,00037258062,57393.79,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.64 ± 0.15,-,-,-,-,-,(1.85 ± 0.26) × 10⁻¹³
MS 1207.9+3945,00037258063,57394.4,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.63 ± 0.23,-,-,-,-,-,(1.87 ± 0.4) × 10⁻¹³
MS 1207.9+3945,00037258064,57395.66,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,-,-,19.32 ± 0.16,-,-,-,-,-,(2.49 ± 0.37) × 10⁻¹³
MS 1207.9+3945,00037258066,57411.98,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.41 ± 0.53,19.76 ± 1.09,-,19.85 ± 1.77,19.69 ± 0.34,19.84 ± 0.38,(0.6 ± 0.29) × 10⁻¹²,(0.4 ± 0.4) × 10⁻¹²,-,(1.41 ± 2.31) × 10⁻¹³,(1.71 ± 0.54) × 10⁻¹³,(1.54 ± 0.54) × 10⁻¹³
MS 1207.9+3945,00037258068,57416.03,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.04 ± 0.8,-,-,20.74 ± 4.05,20.12 ± 0.46,19.15 ± 0.25,(0.34 ± 0.25) × 10⁻¹²,-,-,(0.62 ± 2.32) × 10⁻¹³,(1.15 ± 0.49) × 10⁻¹³,(2.91 ± 0.66) × 10⁻¹³
MS 1207.9+3945,00037258069,57420.69,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.69 ± 1.32,22.72 ± 15.0,19.88 ± 2.87,18.59 ± 0.79,19.1 ± 0.24,19.34 ± 0.32,(1.85 ± 2.25) × 10⁻¹³,(2.59 ± 35.8) × 10⁻¹⁴,(2.47 ± 6.53) × 10⁻¹³,(0.45 ± 0.33) × 10⁻¹²,(2.94 ± 0.65) × 10⁻¹³,(2.45 ± 0.72) × 10⁻¹³
MS 1207.9+3945,00037258070,57426.86,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.82 ± 0.68,-,-,18.61 ± 0.82,19.56 ± 0.31,19.52 ± 0.3,(0.41 ± 0.26) × 10⁻¹²,-,-,(0.45 ± 0.34) × 10⁻¹²,(1.93 ± 0.55) × 10⁻¹³,(2.07 ± 0.58) × 10⁻¹³
MS 1207.9+3945,00037258071,57428.25,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.25 ± 0.95,20.78 ± 2.51,18.59 ± 0.96,19.85 ± 1.78,19.11 ± 0.23,19.29 ± 0.27,(2.79 ± 2.44) × 10⁻¹³,(1.55 ± 3.58) × 10⁻¹³,(0.81 ± 0.71) × 10⁻¹²,(1.42 ± 2.33) × 10⁻¹³,(2.92 ± 0.63) × 10⁻¹³,(2.57 ± 0.63) × 10⁻¹³
MS 1207.9+3945,00037258072,57430.53,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.81 ± 0.72,20.6 ± 2.26,-,18.62 ± 0.8,19.71 ± 0.35,18.84 ± 0.21,(0.42 ± 0.28) × 10⁻¹²,(1.82 ± 3.79) × 10⁻¹³,-,(0.44 ± 0.32) × 10⁻¹²,(1.67 ± 0.54) × 10⁻¹³,(0.39 ± 0.08) × 10⁻¹²
MS 1207.9+3945,00037258075,57436.58,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.3 ± 0.49,21.12 ± 3.64,-,18.95 ± 0.91,19.18 ± 0.24,19.42 ± 0.29,(0.67 ± 0.3) × 10⁻¹²,(1.13 ± 3.78) × 10⁻¹³,-,(0.33 ± 0.27) × 10⁻¹²,(2.71 ± 0.61) × 10⁻¹³,(2.27 ± 0.62) × 10⁻¹³
MS 1207.9+3945,00037258078,57438.5,182.61084,39.48562,12 10 26.6016,39 29 08.232,21.02 ± 4.49,20.41 ± 1.9,21.58 ± 12.98,-,19.33 ± 0.27,19.06 ± 0.23,(0.55 ± 2.26) × 10⁻¹³,(2.18 ± 3.81) × 10⁻¹³,(0.52 ± 6.21) × 10⁻¹³,-,(2.38 ± 0.6) × 10⁻¹³,(0.32 ± 0.07) × 10⁻¹²
MS 1207.9+3945,00037258080,57438.9,182.61084,39.48562,12 10 26.6016,39 29 08.232,20.6 ± 3.16,21.29 ± 4.1,18.93 ± 1.27,-,20.14 ± 0.5,19.2 ± 0.26,(0.81 ± 2.34) × 10⁻¹³,(0.97 ± 3.66) × 10⁻¹³,(0.59 ± 0.69) × 10⁻¹²,-,(1.12 ± 0.51) × 10⁻¹³,(2.77 ± 0.67) × 10⁻¹³
MS 1207.9+3945,00037258081,57439.04,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,19.12 ± 1.12,19.59 ± 0.33,19.61 ± 0.34,-,-,-,(2.77 ± 2.86) × 10⁻¹³,(1.87 ± 0.56) × 10⁻¹³,(1.9 ± 0.6) × 10⁻¹³
MS 1207.9+3945,00037258083,57439.57,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.77 ± 1.5,19.47 ± 0.87,-,-,19.61 ± 0.33,19.81 ± 0.38,(1.72 ± 2.37) × 10⁻¹³,(0.52 ± 0.41) × 10⁻¹²,-,-,(1.83 ± 0.56) × 10⁻¹³,(1.59 ± 0.56) × 10⁻¹³
MS 1207.9+3945,00037258084,57439.7,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,21.31 ± 6.93,19.38 ± 0.28,19.16 ± 0.3,-,-,-,(0.37 ± 2.37) × 10⁻¹³,(2.27 ± 0.59) × 10⁻¹³,(2.87 ± 0.79) × 10⁻¹³
MS 1207.9+3945,00037258085,57439.89,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,18.43 ± 0.69,19.41 ± 0.29,19.22 ± 0.26,-,-,-,(0.52 ± 0.33) × 10⁻¹²,(2.2 ± 0.58) × 10⁻¹³,(2.74 ± 0.65) × 10⁻¹³
MS 1207.9+3945,00037258088,57440.57,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,18.9 ± 1.04,19.65 ± 0.33,19.41 ± 0.29,-,-,-,(0.34 ± 0.33) × 10⁻¹²,(1.76 ± 0.54) × 10⁻¹³,(2.29 ± 0.62) × 10⁻¹³
MS 1207.9+3945,00037258089,57440.76,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.41 ± 0.55,19.38 ± 0.83,-,-,19.77 ± 0.38,19.15 ± 0.25,(0.6 ± 0.31) × 10⁻¹²,(0.56 ± 0.43) × 10⁻¹²,-,-,(1.59 ± 0.55) × 10⁻¹³,(2.91 ± 0.67) × 10⁻¹³
MS 1207.9+3945,00037258092,57441.42,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,19.25 ± 0.72,20.83 ± 6.43,19.0 ± 0.99,19.91 ± 0.4,19.29 ± 0.26,-,(0.63 ± 0.42) × 10⁻¹²,(1.04 ± 6.13) × 10⁻¹³,(3.11 ± 2.83) × 10⁻¹³,(1.39 ± 0.51) × 10⁻¹³,(2.57 ± 0.62) × 10⁻¹³
MS 1207.9+3945,00037258093,57441.57,182.61084,39.48562,12 10 26.6016,39 29 08.232,20.97 ± 3.87,20.34 ± 1.81,-,20.16 ± 2.39,19.51 ± 0.32,19.13 ± 0.25,(0.57 ± 2.03) × 10⁻¹³,(2.31 ± 3.84) × 10⁻¹³,-,(1.06 ± 2.34) × 10⁻¹³,(2.0 ± 0.58) × 10⁻¹³,(2.97 ± 0.7) × 10⁻¹³
MS 1207.9+3945,00037258094,57441.77,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,18.59 ± 0.88,19.25 ± 0.26,20.13 ± 0.52,-,-,-,(0.45 ± 0.36) × 10⁻¹²,(2.56 ± 0.62) × 10⁻¹³,(1.18 ± 0.57) × 10⁻¹³
MS 1207.9+3945,00037258096,57442.03,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.29 ± 1.07,22.85 ± 17.28,-,20.13 ± 2.3,18.73 ± 0.19,19.03 ± 0.23,(2.68 ± 2.63) × 10⁻¹³,(2.29 ± 36.49) × 10⁻¹⁴,-,(1.1 ± 2.32) × 10⁻¹³,(0.41 ± 0.07) × 10⁻¹²,(0.33 ± 0.07) × 10⁻¹²
MS 1207.9+3945,00037258097,57442.42,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.93 ± 0.77,19.37 ± 0.79,-,18.79 ± 0.99,20.15 ± 0.48,19.63 ± 0.34,(0.37 ± 0.26) × 10⁻¹²,(0.57 ± 0.41) × 10⁻¹²,-,(0.37 ± 0.34) × 10⁻¹²,(1.12 ± 0.5) × 10⁻¹³,(1.87 ± 0.58) × 10⁻¹³
MS 1207.9+3945,00037258098,57442.55,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.68 ± 0.63,-,-,19.44 ± 1.36,19.74 ± 0.36,19.28 ± 0.27,(0.47 ± 0.27) × 10⁻¹²,-,-,(2.07 ± 2.6) × 10⁻¹³,(1.63 ± 0.53) × 10⁻¹³,(2.58 ± 0.63) × 10⁻¹³
MS 1207.9+3945,00037258099,57442.76,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.13 ± 0.91,-,-,-,19.72 ± 0.35,19.06 ± 0.25,(3.09 ± 2.59) × 10⁻¹³,-,-,-,(1.66 ± 0.54) × 10⁻¹³,(3.16 ± 0.73) × 10⁻¹³
MS 1207.9+3945,00037258100,57442.89,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.94 ± 1.64,20.79 ± 2.72,18.14 ± 0.67,18.61 ± 0.8,19.68 ± 0.34,19.69 ± 0.36,(1.47 ± 2.22) × 10⁻¹³,(1.53 ± 3.82) × 10⁻¹³,(1.22 ± 0.76) × 10⁻¹²,(0.44 ± 0.33) × 10⁻¹²,(1.72 ± 0.54) × 10⁻¹³,(1.77 ± 0.59) × 10⁻¹³
MS 1207.9+3945,00037258101,57443.03,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,-,20.16 ± 2.41,19.59 ± 0.33,20.78 ± 1.06,-,-,-,(1.07 ± 2.36) × 10⁻¹³,(1.87 ± 0.57) × 10⁻¹³,(0.65 ± 0.63) × 10⁻¹³
MS 1207.9+3945,00037258103,57443.42,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,18.8 ± 0.52,19.17 ± 1.49,-,19.71 ± 0.35,19.07 ± 0.24,-,(0.96 ± 0.46) × 10⁻¹²,(0.48 ± 0.65) × 10⁻¹²,-,(1.67 ± 0.53) × 10⁻¹³,(3.14 ± 0.68) × 10⁻¹³
MS 1207.9+3945,00037258105,57443.81,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.03 ± 0.78,23.29 ± 25.78,-,18.56 ± 0.77,20.26 ± 0.53,19.17 ± 0.25,(0.34 ± 0.24) × 10⁻¹²,(1.53 ± 36.4) × 10⁻¹⁴,-,(0.46 ± 0.33) × 10⁻¹²,(1.01 ± 0.5) × 10⁻¹³,(2.85 ± 0.66) × 10⁻¹³
MS 1207.9+3945,00037258106,57444.02,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.24 ± 0.94,19.16 ± 0.67,18.63 ± 1.02,18.66 ± 0.85,19.72 ± 0.35,20.0 ± 0.43,(2.82 ± 2.43) × 10⁻¹³,(0.69 ± 0.42) × 10⁻¹²,(0.78 ± 0.74) × 10⁻¹²,(0.42 ± 0.33) × 10⁻¹²,(1.66 ± 0.53) × 10⁻¹³,(1.33 ± 0.53) × 10⁻¹³
MS 1207.9+3945,00037258107,57444.35,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,19.68 ± 1.02,-,19.55 ± 1.37,19.29 ± 0.27,19.38 ± 0.28,-,(0.43 ± 0.4) × 10⁻¹²,-,(1.86 ± 2.35) × 10⁻¹³,(2.46 ± 0.6) × 10⁻¹³,(2.36 ± 0.61) × 10⁻¹³
MS 1207.9+3945,00037258108,57444.48,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.87 ± 0.73,-,20.23 ± 4.07,-,19.76 ± 0.37,19.01 ± 0.23,(0.4 ± 0.27) × 10⁻¹²,-,(1.79 ± 6.72) × 10⁻¹³,-,(1.59 ± 0.55) × 10⁻¹³,(0.33 ± 0.07) × 10⁻¹²
MS 1207.9+3945,00037258110,57444.88,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.45 ± 0.54,18.85 ± 0.52,21.5 ± 12.41,19.26 ± 1.29,19.37 ± 0.29,19.21 ± 0.25,(0.58 ± 0.29) × 10⁻¹²,(0.91 ± 0.44) × 10⁻¹²,(0.56 ± 6.35) × 10⁻¹³,(2.44 ± 2.9) × 10⁻¹³,(2.3 ± 0.61) × 10⁻¹³,(2.77 ± 0.64) × 10⁻¹³
MS 1207.9+3945,00037258112,57445.34,182.61084,39.48562,12 10 26.6016,39 29 08.232,18.74 ± 0.65,20.57 ± 2.22,18.39 ± 0.81,19.02 ± 1.01,20.29 ± 0.53,19.46 ± 0.31,(0.45 ± 0.27) × 10⁻¹²,(1.87 ± 3.83) × 10⁻¹³,(0.98 ± 0.73) × 10⁻¹²,(3.05 ± 2.83) × 10⁻¹³,(0.99 ± 0.48) × 10⁻¹³,(2.19 ± 0.62) × 10⁻¹³
MS 1207.9+3945,00037258113,57445.41,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,-,19.99 ± 3.08,20.16 ± 2.18,19.32 ± 0.27,19.35 ± 0.28,-,-,(2.24 ± 6.34) × 10⁻¹³,(1.07 ± 2.14) × 10⁻¹³,(2.4 ± 0.6) × 10⁻¹³,(2.43 ± 0.62) × 10⁻¹³
MS 1207.9+3945,00037258114,57445.68,182.61084,39.48562,12 10 26.6016,39 29 08.232,21.11 ± 4.54,-,-,-,20.09 ± 0.46,19.96 ± 0.5,(0.5 ± 2.1) × 10⁻¹³,-,-,-,(1.18 ± 0.49) × 10⁻¹³,(1.38 ± 0.63) × 10⁻¹³
MS 1207.9+3945,00037258115,57445.88,182.61084,39.48562,12 10 26.6016,39 29 08.232,-,23.05 ± 18.12,18.58 ± 0.95,-,19.48 ± 0.3,19.51 ± 0.51,-,(1.9 ± 31.75) × 10⁻¹⁴,(0.82 ± 0.71) × 10⁻¹²,-,(2.08 ± 0.57) × 10⁻¹³,(2.09 ± 0.98) × 10⁻¹³
MS 1207.9+3945,00037258116,57446.02,182.61084,39.48562,12 10 26.6016,39 29 08.232,20.34 ± 2.32,-,-,18.65 ± 0.84,19.65 ± 0.33,19.18 ± 0.38,(1.02 ± 2.18) × 10⁻¹³,-,-,(0.43 ± 0.33) × 10⁻¹²,(1.77 ± 0.54) × 10⁻¹³,(2.83 ± 1.0) × 10⁻¹³
MS 1207.9+3945,00037258117,57446.34,182.61084,39.48562,12 10 26.6016,39 29 08.232,19.7 ± 1.33,25.61 ± 217.3,-,-,19.68 ± 0.33,19.46 ± 0.3,(1.84 ± 2.26) × 10⁻¹³,(1.8 ± 360.06) × 10⁻¹⁵,-,-,(1.72 ± 0.53) × 10⁻¹³,(2.19 ± 0.6) × 10⁻¹³
