Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
1H 1515+660,00036231015,56961.11,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.65 ± 0.1,17.93 ± 0.18,17.26 ± 0.23,16.53 ± 0.09,16.84 ± 0.08,16.57 ± 0.09,(2.99 ± 0.29) × 10⁻¹²,(2.11 ± 0.34) × 10⁻¹²,(2.74 ± 0.59) × 10⁻¹²,(2.93 ± 0.25) × 10⁻¹²,(2.29 ± 0.17) × 10⁻¹²,(3.04 ± 0.24) × 10⁻¹²
1H 1515+660,00036231016,56969.99,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.62 ± 0.14,17.53 ± 0.18,17.43 ± 0.33,16.45 ± 0.12,16.39 ± 0.08,16.23 ± 0.09,(3.07 ± 0.38) × 10⁻¹²,(3.03 ± 0.49) × 10⁻¹²,(2.33 ± 0.7) × 10⁻¹²,(3.16 ± 0.34) × 10⁻¹²,(0.34 ± 0.03) × 10⁻¹¹,(0.42 ± 0.04) × 10⁻¹¹
1H 1515+660,00036231017,56970.9,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.58 ± 0.09,17.55 ± 0.12,17.19 ± 0.14,16.47 ± 0.08,16.52 ± 0.06,16.31 ± 0.07,(0.32 ± 0.03) × 10⁻¹¹,(2.98 ± 0.32) × 10⁻¹²,(2.9 ± 0.38) × 10⁻¹²,(3.12 ± 0.23) × 10⁻¹²,(3.07 ± 0.17) × 10⁻¹²,(0.38 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231018,56972.62,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.55 ± 0.09,17.58 ± 0.12,17.14 ± 0.14,16.44 ± 0.08,16.45 ± 0.06,16.35 ± 0.07,(0.33 ± 0.03) × 10⁻¹¹,(2.89 ± 0.31) × 10⁻¹²,(3.05 ± 0.39) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231019,56974.96,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.7 ± 0.07,17.66 ± 0.1,17.21 ± 0.11,16.41 ± 0.06,16.45 ± 0.05,16.29 ± 0.06,(2.87 ± 0.2) × 10⁻¹²,(2.68 ± 0.24) × 10⁻¹²,(2.87 ± 0.3) × 10⁻¹²,(0.33 ± 0.02) × 10⁻¹¹,(0.33 ± 0.01) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231020,56975.55,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.63 ± 0.08,17.37 ± 0.08,17.47 ± 0.16,16.32 ± 0.07,16.4 ± 0.05,16.31 ± 0.07,(3.05 ± 0.22) × 10⁻¹²,(0.35 ± 0.03) × 10⁻¹¹,(2.25 ± 0.32) × 10⁻¹²,(0.36 ± 0.02) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231022,56979.21,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.62 ± 0.06,17.53 ± 0.08,17.39 ± 0.11,16.54 ± 0.06,16.53 ± 0.04,16.28 ± 0.1,(3.08 ± 0.18) × 10⁻¹²,(3.03 ± 0.21) × 10⁻¹²,(2.43 ± 0.26) × 10⁻¹²,(2.91 ± 0.15) × 10⁻¹²,(3.05 ± 0.12) × 10⁻¹²,(0.39 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231023,56983.81,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.6 ± 0.06,17.49 ± 0.07,17.12 ± 0.1,16.44 ± 0.05,16.53 ± 0.04,16.45 ± 0.06,(3.14 ± 0.18) × 10⁻¹²,(3.14 ± 0.21) × 10⁻¹²,(3.11 ± 0.29) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹,(3.03 ± 0.12) × 10⁻¹²,(0.34 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231024,56987.73,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.68 ± 0.06,17.48 ± 0.07,17.32 ± 0.11,16.48 ± 0.05,16.69 ± 0.05,16.57 ± 0.06,(2.92 ± 0.16) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹,(2.6 ± 0.26) × 10⁻¹²,(3.07 ± 0.15) × 10⁻¹²,(2.63 ± 0.11) × 10⁻¹²,(3.03 ± 0.17) × 10⁻¹²
1H 1515+660,00036231025,56988.33,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.69 ± 0.06,17.49 ± 0.07,17.35 ± 0.12,16.47 ± 0.05,16.59 ± 0.04,16.5 ± 0.06,(2.9 ± 0.16) × 10⁻¹²,(3.16 ± 0.2) × 10⁻¹²,(2.52 ± 0.27) × 10⁻¹²,(3.11 ± 0.15) × 10⁻¹²,(2.88 ± 0.12) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231026,56991.39,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.61 ± 0.06,17.65 ± 0.08,17.33 ± 0.12,16.59 ± 0.06,16.53 ± 0.04,16.39 ± 0.05,(3.09 ± 0.17) × 10⁻¹²,(2.71 ± 0.19) × 10⁻¹²,(2.57 ± 0.28) × 10⁻¹²,(2.79 ± 0.15) × 10⁻¹²,(3.05 ± 0.12) × 10⁻¹²,(0.36 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231027,57002.18,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.6 ± 0.06,17.65 ± 0.08,17.27 ± 0.13,16.49 ± 0.06,16.55 ± 0.05,16.51 ± 0.06,(3.13 ± 0.18) × 10⁻¹²,(2.7 ± 0.2) × 10⁻¹²,(2.71 ± 0.32) × 10⁻¹²,(3.04 ± 0.16) × 10⁻¹²,(2.98 ± 0.13) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231028,57013.69,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.71 ± 0.08,17.66 ± 0.1,17.11 ± 0.16,16.71 ± 0.09,16.78 ± 0.07,16.6 ± 0.08,(2.83 ± 0.22) × 10⁻¹²,(2.7 ± 0.24) × 10⁻¹²,(3.15 ± 0.45) × 10⁻¹²,(2.5 ± 0.2) × 10⁻¹²,(2.4 ± 0.15) × 10⁻¹²,(2.95 ± 0.22) × 10⁻¹²
1H 1515+660,00036231030,57184.35,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.65 ± 0.07,17.54 ± 0.07,17.27 ± 0.13,16.42 ± 0.06,16.48 ± 0.07,16.33 ± 0.07,(2.99 ± 0.18) × 10⁻¹²,(3.01 ± 0.2) × 10⁻¹²,(2.72 ± 0.32) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231031,57191.88,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.54 ± 0.07,17.55 ± 0.08,17.39 ± 0.14,16.52 ± 0.07,16.49 ± 0.05,16.31 ± 0.07,(0.33 ± 0.02) × 10⁻¹¹,(2.98 ± 0.22) × 10⁻¹²,(2.43 ± 0.32) × 10⁻¹²,(2.98 ± 0.19) × 10⁻¹²,(3.15 ± 0.16) × 10⁻¹²,(0.39 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231032,57198.56,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.65 ± 0.09,17.65 ± 0.12,17.12 ± 0.15,16.36 ± 0.08,16.37 ± 0.06,16.39 ± 0.09,(2.98 ± 0.26) × 10⁻¹²,(2.72 ± 0.3) × 10⁻¹²,(3.11 ± 0.43) × 10⁻¹²,(0.34 ± 0.03) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹¹,(0.36 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231033,57205.41,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.61 ± 0.07,17.5 ± 0.07,17.7 ± 0.16,16.41 ± 0.06,16.35 ± 0.05,16.33 ± 0.07,(3.11 ± 0.19) × 10⁻¹²,(3.12 ± 0.21) × 10⁻¹²,(1.83 ± 0.27) × 10⁻¹²,(0.33 ± 0.02) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231034,57478.45,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.28 ± 0.08,17.36 ± 0.09,17.04 ± 0.14,16.19 ± 0.08,16.23 ± 0.06,16.11 ± 0.08,(0.42 ± 0.03) × 10⁻¹¹,(0.36 ± 0.03) × 10⁻¹¹,(0.34 ± 0.04) × 10⁻¹¹,(0.4 ± 0.03) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231035,57486.87,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.42 ± 0.06,17.24 ± 0.07,16.94 ± 0.12,16.23 ± 0.06,16.24 ± 0.05,16.15 ± 0.06,(0.37 ± 0.02) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.37 ± 0.04) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(0.44 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231036,57496.18,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.32 ± 0.08,17.39 ± 0.11,17.0 ± 0.18,16.33 ± 0.09,16.19 ± 0.06,16.11 ± 0.09,(0.4 ± 0.03) × 10⁻¹¹,(0.34 ± 0.03) × 10⁻¹¹,(0.35 ± 0.06) × 10⁻¹¹,(0.35 ± 0.03) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.46 ± 0.04) × 10⁻¹¹
1H 1515+660,00036231037,57499.04,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.47 ± 0.06,17.22 ± 0.07,16.74 ± 0.11,16.23 ± 0.06,16.24 ± 0.05,16.14 ± 0.06,(0.35 ± 0.02) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.44 ± 0.05) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.45 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231038,57507.24,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.54 ± 0.05,17.37 ± 0.05,17.08 ± 0.09,16.2 ± 0.05,16.28 ± 0.04,16.21 ± 0.05,(0.33 ± 0.02) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹¹,(0.32 ± 0.03) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.38 ± 0.01) × 10⁻¹¹,(0.42 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231039,57513.37,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.52 ± 0.07,17.48 ± 0.09,-,16.23 ± 0.07,16.46 ± 0.11,-,(0.34 ± 0.02) × 10⁻¹¹,(0.32 ± 0.03) × 10⁻¹¹,-,(0.39 ± 0.02) × 10⁻¹¹,(0.32 ± 0.03) × 10⁻¹¹,-
1H 1515+660,00036231040,57518.85,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.41 ± 0.06,17.72 ± 0.09,17.16 ± 0.12,16.37 ± 0.07,16.34 ± 0.05,16.33 ± 0.08,(0.37 ± 0.02) × 10⁻¹¹,(2.54 ± 0.21) × 10⁻¹²,(2.99 ± 0.34) × 10⁻¹²,(0.34 ± 0.02) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231041,57521.25,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.45 ± 0.07,17.37 ± 0.08,17.28 ± 0.14,16.29 ± 0.07,16.27 ± 0.05,16.3 ± 0.06,(0.36 ± 0.02) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹¹,(2.68 ± 0.34) × 10⁻¹²,(0.37 ± 0.02) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231042,57527.5,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.59 ± 0.09,17.51 ± 0.11,17.16 ± 0.16,16.28 ± 0.09,16.33 ± 0.07,16.27 ± 0.09,(0.32 ± 0.03) × 10⁻¹¹,(3.1 ± 0.31) × 10⁻¹²,(3.01 ± 0.46) × 10⁻¹²,(0.37 ± 0.03) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹¹,(0.4 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231043,57820.94,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.84 ± 0.06,17.67 ± 0.07,-,16.62 ± 0.06,16.68 ± 0.17,-,(2.51 ± 0.14) × 10⁻¹²,(2.67 ± 0.16) × 10⁻¹²,-,(2.71 ± 0.14) × 10⁻¹²,(2.64 ± 0.42) × 10⁻¹²,-
1H 1515+660,00036231044,57824.58,229.44833,65.42331,15 17 47.5992,65 25 23.916,-,-,-,16.51 ± 0.07,-,-,-,-,-,(3.01 ± 0.21) × 10⁻¹²,-,-
1H 1515+660,00036231045,57827.04,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.71 ± 0.07,17.67 ± 0.08,17.47 ± 0.13,16.57 ± 0.07,16.53 ± 0.05,16.39 ± 0.07,(2.82 ± 0.18) × 10⁻¹²,(2.66 ± 0.2) × 10⁻¹²,(2.24 ± 0.28) × 10⁻¹²,(2.82 ± 0.18) × 10⁻¹²,(3.02 ± 0.14) × 10⁻¹²,(0.36 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231046,57834.31,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.58 ± 0.1,17.61 ± 0.12,17.87 ± 0.27,16.7 ± 0.11,16.56 ± 0.08,16.55 ± 0.12,(0.32 ± 0.03) × 10⁻¹¹,(2.82 ± 0.3) × 10⁻¹²,(1.56 ± 0.38) × 10⁻¹²,(2.52 ± 0.25) × 10⁻¹²,(2.95 ± 0.21) × 10⁻¹²,(3.1 ± 0.33) × 10⁻¹²
1H 1515+660,00036231047,57853.17,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.74 ± 0.12,18.1 ± 0.19,17.17 ± 0.21,16.45 ± 0.1,16.49 ± 0.08,16.39 ± 0.09,(2.77 ± 0.29) × 10⁻¹²,(1.79 ± 0.31) × 10⁻¹²,(2.97 ± 0.58) × 10⁻¹²,(3.16 ± 0.3) × 10⁻¹²,(3.16 ± 0.23) × 10⁻¹²,(0.36 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231048,57855.57,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.59 ± 0.11,17.77 ± 0.17,17.17 ± 0.24,16.65 ± 0.12,16.64 ± 0.09,16.59 ± 0.11,(3.16 ± 0.33) × 10⁻¹²,(2.44 ± 0.37) × 10⁻¹²,(2.97 ± 0.65) × 10⁻¹²,(2.63 ± 0.28) × 10⁻¹²,(2.74 ± 0.22) × 10⁻¹²,(2.98 ± 0.29) × 10⁻¹²
1H 1515+660,00036231049,57862.07,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.76 ± 0.07,17.67 ± 0.08,17.21 ± 0.12,16.61 ± 0.07,16.55 ± 0.05,16.49 ± 0.07,(2.71 ± 0.17) × 10⁻¹²,(2.66 ± 0.19) × 10⁻¹²,(2.87 ± 0.33) × 10⁻¹²,(2.74 ± 0.17) × 10⁻¹²,(2.97 ± 0.14) × 10⁻¹²,(0.33 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231050,57869.9,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.77 ± 0.08,17.61 ± 0.09,17.42 ± 0.15,16.64 ± 0.08,16.56 ± 0.06,16.41 ± 0.07,(2.69 ± 0.2) × 10⁻¹²,(2.82 ± 0.23) × 10⁻¹²,(2.36 ± 0.34) × 10⁻¹²,(2.67 ± 0.2) × 10⁻¹²,(2.96 ± 0.16) × 10⁻¹²,(0.35 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231051,57876.2,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.71 ± 0.09,17.72 ± 0.11,17.16 ± 0.15,16.47 ± 0.08,16.52 ± 0.07,16.47 ± 0.09,(2.83 ± 0.23) × 10⁻¹²,(2.56 ± 0.26) × 10⁻¹²,(3.0 ± 0.41) × 10⁻¹²,(3.1 ± 0.24) × 10⁻¹²,(3.06 ± 0.19) × 10⁻¹²,(0.33 ± 0.03) × 10⁻¹¹
1H 1515+660,00036231052,57883.08,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.67 ± 0.07,17.76 ± 0.09,17.62 ± 0.17,16.6 ± 0.08,16.64 ± 0.06,16.51 ± 0.07,(2.93 ± 0.2) × 10⁻¹²,(2.45 ± 0.21) × 10⁻¹²,(1.96 ± 0.3) × 10⁻¹²,(2.75 ± 0.2) × 10⁻¹²,(2.75 ± 0.15) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231053,57890.39,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.7 ± 0.09,17.7 ± 0.11,17.42 ± 0.17,16.66 ± 0.09,16.43 ± 0.06,16.58 ± 0.09,(2.87 ± 0.23) × 10⁻¹²,(2.59 ± 0.25) × 10⁻¹²,(2.37 ± 0.37) × 10⁻¹²,(2.6 ± 0.23) × 10⁻¹²,(0.33 ± 0.02) × 10⁻¹¹,(3.0 ± 0.24) × 10⁻¹²
1H 1515+660,00036231054,57904.43,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.9 ± 0.08,17.97 ± 0.1,17.48 ± 0.14,16.75 ± 0.08,16.67 ± 0.06,16.51 ± 0.07,(2.38 ± 0.17) × 10⁻¹²,(2.03 ± 0.19) × 10⁻¹²,(2.23 ± 0.29) × 10⁻¹²,(2.4 ± 0.17) × 10⁻¹²,(2.66 ± 0.14) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹
1H 1515+660,00036231055,57911.46,229.44833,65.42331,15 17 47.5992,65 25 23.916,16.78 ± 0.07,17.85 ± 0.09,17.64 ± 0.15,16.67 ± 0.07,16.69 ± 0.06,16.55 ± 0.08,(2.66 ± 0.18) × 10⁻¹²,(2.25 ± 0.19) × 10⁻¹²,(1.93 ± 0.27) × 10⁻¹²,(2.59 ± 0.17) × 10⁻¹²,(2.61 ± 0.14) × 10⁻¹²,(3.09 ± 0.21) × 10⁻¹²
