Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
EXO 0706.1+5913,00031356011,55998.39,107.62529,59.139,7 10 30.0696,59 08 20.4,16.78 ± 0.07,17.53 ± 0.07,16.64 ± 0.08,16.65 ± 0.06,16.73 ± 0.05,16.69 ± 0.07,(2.81 ± 0.17) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹,(0.5 ± 0.04) × 10⁻¹¹,(2.85 ± 0.17) × 10⁻¹²,(2.78 ± 0.13) × 10⁻¹²,(3.04 ± 0.2) × 10⁻¹²
EXO 0706.1+5913,00031356012,56002.13,107.62529,59.139,7 10 30.0696,59 08 20.4,16.68 ± 0.07,17.37 ± 0.08,16.59 ± 0.09,16.81 ± 0.08,16.8 ± 0.06,16.66 ± 0.07,(3.09 ± 0.21) × 10⁻¹²,(0.37 ± 0.03) × 10⁻¹¹,(0.52 ± 0.05) × 10⁻¹¹,(2.47 ± 0.18) × 10⁻¹²,(2.62 ± 0.14) × 10⁻¹²,(3.11 ± 0.21) × 10⁻¹²
EXO 0706.1+5913,00031356013,56007.14,107.62529,59.139,7 10 30.0696,59 08 20.4,16.9 ± 0.08,17.49 ± 0.08,16.68 ± 0.09,16.78 ± 0.07,16.81 ± 0.05,16.62 ± 0.07,(2.52 ± 0.18) × 10⁻¹²,(0.33 ± 0.02) × 10⁻¹¹,(0.49 ± 0.04) × 10⁻¹¹,(2.53 ± 0.17) × 10⁻¹²,(2.58 ± 0.13) × 10⁻¹²,(0.33 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356015,56221.11,107.62529,59.139,7 10 30.0696,59 08 20.4,16.74 ± 0.07,17.33 ± 0.07,16.67 ± 0.09,16.63 ± 0.07,16.7 ± 0.05,16.66 ± 0.07,(2.93 ± 0.19) × 10⁻¹²,(0.38 ± 0.02) × 10⁻¹¹,(0.49 ± 0.04) × 10⁻¹¹,(2.92 ± 0.19) × 10⁻¹²,(2.87 ± 0.14) × 10⁻¹²,(3.13 ± 0.2) × 10⁻¹²
EXO 0706.1+5913,00031356016,56226.46,107.62529,59.139,7 10 30.0696,59 08 20.4,16.85 ± 0.07,17.43 ± 0.07,16.63 ± 0.08,16.69 ± 0.06,16.67 ± 0.05,16.76 ± 0.07,(2.65 ± 0.16) × 10⁻¹²,(0.35 ± 0.02) × 10⁻¹¹,(0.51 ± 0.04) × 10⁻¹¹,(2.76 ± 0.16) × 10⁻¹²,(2.94 ± 0.13) × 10⁻¹²,(2.83 ± 0.18) × 10⁻¹²
EXO 0706.1+5913,00031356017,56243.42,107.62529,59.139,7 10 30.0696,59 08 20.4,16.72 ± 0.07,17.35 ± 0.07,16.58 ± 0.08,16.61 ± 0.06,16.74 ± 0.05,16.6 ± 0.07,(2.97 ± 0.18) × 10⁻¹²,(0.38 ± 0.02) × 10⁻¹¹,(0.53 ± 0.04) × 10⁻¹¹,(2.97 ± 0.17) × 10⁻¹²,(2.75 ± 0.13) × 10⁻¹²,(0.33 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356018,56250.43,107.62529,59.139,7 10 30.0696,59 08 20.4,17.37 ± 0.1,17.93 ± 0.1,17.22 ± 0.12,17.51 ± 0.1,17.69 ± 0.08,17.42 ± 0.1,(1.64 ± 0.15) × 10⁻¹²,(2.21 ± 0.2) × 10⁻¹²,(2.94 ± 0.34) × 10⁻¹²,(1.3 ± 0.12) × 10⁻¹²,(1.15 ± 0.09) × 10⁻¹²,(1.55 ± 0.15) × 10⁻¹²
EXO 0706.1+5913,00031356019,56269.34,107.62529,59.139,7 10 30.0696,59 08 20.4,16.66 ± 0.07,17.35 ± 0.07,16.53 ± 0.08,16.63 ± 0.07,16.61 ± 0.05,16.56 ± 0.07,(3.16 ± 0.2) × 10⁻¹²,(0.37 ± 0.02) × 10⁻¹¹,(0.56 ± 0.04) × 10⁻¹¹,(2.9 ± 0.18) × 10⁻¹²,(3.13 ± 0.15) × 10⁻¹²,(0.34 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356020,56276.35,107.62529,59.139,7 10 30.0696,59 08 20.4,16.71 ± 0.07,17.33 ± 0.07,16.56 ± 0.09,16.63 ± 0.07,16.65 ± 0.05,16.62 ± 0.07,(3.01 ± 0.19) × 10⁻¹²,(0.38 ± 0.02) × 10⁻¹¹,(0.54 ± 0.04) × 10⁻¹¹,(2.91 ± 0.18) × 10⁻¹²,(2.99 ± 0.14) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356021,56283.54,107.62529,59.139,7 10 30.0696,59 08 20.4,16.7 ± 0.08,17.43 ± 0.09,16.51 ± 0.1,16.71 ± 0.08,16.65 ± 0.06,16.47 ± 0.08,(3.04 ± 0.23) × 10⁻¹²,(0.35 ± 0.03) × 10⁻¹¹,(0.57 ± 0.05) × 10⁻¹¹,(2.7 ± 0.21) × 10⁻¹²,(2.99 ± 0.17) × 10⁻¹²,(0.37 ± 0.03) × 10⁻¹¹
EXO 0706.1+5913,00031356022,56299.32,107.62529,59.139,7 10 30.0696,59 08 20.4,16.61 ± 0.06,17.36 ± 0.07,16.56 ± 0.08,16.64 ± 0.07,16.59 ± 0.05,16.53 ± 0.07,(0.33 ± 0.02) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹¹,(0.54 ± 0.04) × 10⁻¹¹,(2.87 ± 0.17) × 10⁻¹²,(0.32 ± 0.01) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356023,56303.33,107.62529,59.139,7 10 30.0696,59 08 20.4,16.57 ± 0.07,17.3 ± 0.07,16.5 ± 0.08,16.7 ± 0.07,16.63 ± 0.05,16.62 ± 0.07,(0.34 ± 0.02) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(0.57 ± 0.04) × 10⁻¹¹,(2.73 ± 0.18) × 10⁻¹²,(3.06 ± 0.14) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356024,56306.31,107.62529,59.139,7 10 30.0696,59 08 20.4,16.66 ± 0.07,17.33 ± 0.07,16.54 ± 0.09,16.65 ± 0.07,16.62 ± 0.06,16.68 ± 0.08,(3.14 ± 0.21) × 10⁻¹²,(0.38 ± 0.03) × 10⁻¹¹,(0.55 ± 0.05) × 10⁻¹¹,(2.84 ± 0.19) × 10⁻¹²,(3.09 ± 0.16) × 10⁻¹²,(3.05 ± 0.21) × 10⁻¹²
EXO 0706.1+5913,00031356025,56325.18,107.62529,59.139,7 10 30.0696,59 08 20.4,16.88 ± 0.08,17.31 ± 0.07,16.59 ± 0.09,16.7 ± 0.08,16.67 ± 0.06,16.73 ± 0.07,(2.57 ± 0.19) × 10⁻¹²,(0.39 ± 0.03) × 10⁻¹¹,(0.52 ± 0.04) × 10⁻¹¹,(2.74 ± 0.19) × 10⁻¹²,(2.94 ± 0.15) × 10⁻¹²,(2.91 ± 0.2) × 10⁻¹²
EXO 0706.1+5913,00031356026,56330.18,107.62529,59.139,7 10 30.0696,59 08 20.4,16.7 ± 0.07,17.38 ± 0.07,-,16.7 ± 0.07,16.77 ± 0.06,-,(3.03 ± 0.19) × 10⁻¹²,(0.37 ± 0.02) × 10⁻¹¹,-,(2.72 ± 0.18) × 10⁻¹²,(2.69 ± 0.14) × 10⁻¹²,-
EXO 0706.1+5913,00031356027,56336.26,107.62529,59.139,7 10 30.0696,59 08 20.4,16.76 ± 0.08,17.39 ± 0.08,16.7 ± 0.09,16.77 ± 0.08,16.77 ± 0.06,16.69 ± 0.07,(2.88 ± 0.2) × 10⁻¹²,(0.36 ± 0.03) × 10⁻¹¹,(0.47 ± 0.04) × 10⁻¹¹,(2.54 ± 0.18) × 10⁻¹²,(2.69 ± 0.14) × 10⁻¹²,(3.04 ± 0.2) × 10⁻¹²
EXO 0706.1+5913,00031356028,56358.2,107.62529,59.139,7 10 30.0696,59 08 20.4,16.81 ± 0.11,17.42 ± 0.11,16.72 ± 0.14,16.75 ± 0.11,16.66 ± 0.07,16.65 ± 0.09,(2.74 ± 0.28) × 10⁻¹²,(0.35 ± 0.04) × 10⁻¹¹,(0.47 ± 0.06) × 10⁻¹¹,(2.59 ± 0.26) × 10⁻¹²,(2.97 ± 0.2) × 10⁻¹²,(3.15 ± 0.26) × 10⁻¹²
EXO 0706.1+5913,00031356029,56361.25,107.62529,59.139,7 10 30.0696,59 08 20.4,16.88 ± 0.1,17.39 ± 0.09,16.69 ± 0.12,16.64 ± 0.09,16.8 ± 0.07,16.88 ± 0.09,(2.56 ± 0.23) × 10⁻¹²,(0.36 ± 0.03) × 10⁻¹¹,(0.48 ± 0.05) × 10⁻¹¹,(2.87 ± 0.23) × 10⁻¹²,(2.63 ± 0.17) × 10⁻¹²,(2.55 ± 0.22) × 10⁻¹²
EXO 0706.1+5913,00031356030,56364.19,107.62529,59.139,7 10 30.0696,59 08 20.4,16.8 ± 0.07,17.31 ± 0.07,16.58 ± 0.09,16.8 ± 0.08,16.67 ± 0.05,16.79 ± 0.07,(2.77 ± 0.19) × 10⁻¹²,(0.39 ± 0.03) × 10⁻¹¹,(0.53 ± 0.04) × 10⁻¹¹,(2.48 ± 0.17) × 10⁻¹²,(2.94 ± 0.15) × 10⁻¹²,(2.77 ± 0.19) × 10⁻¹²
EXO 0706.1+5913,00031356031,56608.46,107.62529,59.139,7 10 30.0696,59 08 20.4,16.66 ± 0.09,17.37 ± 0.09,16.69 ± 0.12,16.6 ± 0.09,16.64 ± 0.07,16.62 ± 0.12,(3.14 ± 0.26) × 10⁻¹²,(0.37 ± 0.03) × 10⁻¹¹,(0.48 ± 0.05) × 10⁻¹¹,(3.0 ± 0.25) × 10⁻¹²,(3.02 ± 0.19) × 10⁻¹²,(0.32 ± 0.04) × 10⁻¹¹
EXO 0706.1+5913,00031356033,56657.33,107.62529,59.139,7 10 30.0696,59 08 20.4,16.81 ± 0.07,17.33 ± 0.07,16.6 ± 0.09,16.61 ± 0.07,16.62 ± 0.05,16.68 ± 0.07,(2.74 ± 0.19) × 10⁻¹²,(0.38 ± 0.02) × 10⁻¹¹,(0.52 ± 0.04) × 10⁻¹¹,(2.95 ± 0.19) × 10⁻¹²,(3.09 ± 0.15) × 10⁻¹²,(3.06 ± 0.21) × 10⁻¹²
EXO 0706.1+5913,00031356034,56664.34,107.62529,59.139,7 10 30.0696,59 08 20.4,16.68 ± 0.07,17.31 ± 0.07,16.53 ± 0.08,16.67 ± 0.07,16.72 ± 0.05,16.63 ± 0.07,(3.09 ± 0.2) × 10⁻¹²,(0.39 ± 0.02) × 10⁻¹¹,(0.56 ± 0.04) × 10⁻¹¹,(2.81 ± 0.18) × 10⁻¹²,(2.81 ± 0.14) × 10⁻¹²,(0.32 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356035,56681.31,107.62529,59.139,7 10 30.0696,59 08 20.4,16.67 ± 0.07,17.35 ± 0.07,16.64 ± 0.09,16.75 ± 0.08,16.67 ± 0.06,16.61 ± 0.08,(3.11 ± 0.21) × 10⁻¹²,(0.38 ± 0.03) × 10⁻¹¹,(0.5 ± 0.04) × 10⁻¹¹,(2.6 ± 0.18) × 10⁻¹²,(2.96 ± 0.15) × 10⁻¹²,(0.33 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356036,56685.21,107.62529,59.139,7 10 30.0696,59 08 20.4,16.74 ± 0.07,17.35 ± 0.07,16.45 ± 0.08,16.78 ± 0.07,16.81 ± 0.05,16.69 ± 0.12,(2.93 ± 0.19) × 10⁻¹²,(0.38 ± 0.02) × 10⁻¹¹,(0.6 ± 0.04) × 10⁻¹¹,(2.53 ± 0.17) × 10⁻¹²,(2.59 ± 0.13) × 10⁻¹²,(3.04 ± 0.34) × 10⁻¹²
EXO 0706.1+5913,00031356037,57013.3,107.62529,59.139,7 10 30.0696,59 08 20.4,16.73 ± 0.08,17.21 ± 0.07,16.39 ± 0.08,16.6 ± 0.07,16.63 ± 0.06,16.5 ± 0.07,(2.95 ± 0.21) × 10⁻¹²,(0.43 ± 0.03) × 10⁻¹¹,(0.63 ± 0.05) × 10⁻¹¹,(2.99 ± 0.2) × 10⁻¹²,(3.07 ± 0.16) × 10⁻¹²,(0.36 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356038,57041.26,107.62529,59.139,7 10 30.0696,59 08 20.4,16.54 ± 0.09,17.45 ± 0.1,16.56 ± 0.12,16.59 ± 0.09,16.63 ± 0.07,16.62 ± 0.1,(0.35 ± 0.03) × 10⁻¹¹,(0.34 ± 0.03) × 10⁻¹¹,(0.54 ± 0.06) × 10⁻¹¹,(3.01 ± 0.25) × 10⁻¹²,(3.05 ± 0.19) × 10⁻¹²,(0.32 ± 0.03) × 10⁻¹¹
EXO 0706.1+5913,00031356039,57065.17,107.62529,59.139,7 10 30.0696,59 08 20.4,16.7 ± 0.07,17.28 ± 0.07,16.68 ± 0.09,16.73 ± 0.07,16.85 ± 0.06,16.89 ± 0.08,(3.03 ± 0.19) × 10⁻¹²,(0.4 ± 0.02) × 10⁻¹¹,(0.48 ± 0.04) × 10⁻¹¹,(2.64 ± 0.17) × 10⁻¹²,(2.49 ± 0.13) × 10⁻¹²,(2.53 ± 0.18) × 10⁻¹²
EXO 0706.1+5913,00031356040,57073.29,107.62529,59.139,7 10 30.0696,59 08 20.4,16.65 ± 0.07,17.3 ± 0.07,16.46 ± 0.08,16.58 ± 0.07,16.62 ± 0.05,16.53 ± 0.07,(0.32 ± 0.02) × 10⁻¹¹,(0.4 ± 0.03) × 10⁻¹¹,(0.59 ± 0.05) × 10⁻¹¹,(3.04 ± 0.2) × 10⁻¹²,(3.1 ± 0.16) × 10⁻¹²,(0.35 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356041,57093.46,107.62529,59.139,7 10 30.0696,59 08 20.4,16.55 ± 0.08,17.33 ± 0.09,16.55 ± 0.11,16.64 ± 0.09,16.45 ± 0.06,16.54 ± 0.09,(0.35 ± 0.03) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹¹,(0.54 ± 0.05) × 10⁻¹¹,(2.87 ± 0.23) × 10⁻¹²,(0.36 ± 0.02) × 10⁻¹¹,(0.35 ± 0.03) × 10⁻¹¹
EXO 0706.1+5913,00031356042,57098.18,107.62529,59.139,7 10 30.0696,59 08 20.4,16.54 ± 0.07,17.35 ± 0.08,-,16.57 ± 0.07,16.7 ± 0.12,-,(0.35 ± 0.02) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹¹,-,(3.06 ± 0.21) × 10⁻¹²,(2.86 ± 0.32) × 10⁻¹²,-
EXO 0706.1+5913,00031356043,57103.17,107.62529,59.139,7 10 30.0696,59 08 20.4,16.5 ± 0.07,17.28 ± 0.07,16.51 ± 0.09,16.56 ± 0.08,16.65 ± 0.06,16.47 ± 0.07,(0.36 ± 0.02) × 10⁻¹¹,(0.4 ± 0.03) × 10⁻¹¹,(0.57 ± 0.04) × 10⁻¹¹,(3.11 ± 0.23) × 10⁻¹²,(3.0 ± 0.15) × 10⁻¹²,(0.37 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00081693002,57267.08,107.62529,59.139,7 10 30.0696,59 08 20.4,16.63 ± 0.06,17.29 ± 0.06,16.5 ± 0.07,16.66 ± 0.06,16.66 ± 0.04,16.52 ± 0.06,(0.32 ± 0.02) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.57 ± 0.04) × 10⁻¹¹,(2.83 ± 0.15) × 10⁻¹²,(2.98 ± 0.12) × 10⁻¹²,(0.35 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356044,57334.43,107.62529,59.139,7 10 30.0696,59 08 20.4,16.54 ± 0.07,17.23 ± 0.07,16.62 ± 0.09,16.45 ± 0.07,16.43 ± 0.05,16.41 ± 0.07,(0.35 ± 0.02) × 10⁻¹¹,(0.42 ± 0.03) × 10⁻¹¹,(0.51 ± 0.04) × 10⁻¹¹,(0.34 ± 0.02) × 10⁻¹¹,(0.37 ± 0.02) × 10⁻¹¹,(0.39 ± 0.03) × 10⁻¹¹
EXO 0706.1+5913,00031356045,57347.55,107.62529,59.139,7 10 30.0696,59 08 20.4,16.37 ± 0.06,17.19 ± 0.06,16.45 ± 0.09,16.52 ± 0.06,16.47 ± 0.05,16.29 ± 0.08,(0.41 ± 0.02) × 10⁻¹¹,(0.44 ± 0.02) × 10⁻¹¹,(0.6 ± 0.05) × 10⁻¹¹,(0.32 ± 0.02) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(0.44 ± 0.03) × 10⁻¹¹
EXO 0706.1+5913,00031356046,57365.3,107.62529,59.139,7 10 30.0696,59 08 20.4,16.44 ± 0.06,17.07 ± 0.06,16.46 ± 0.08,16.28 ± 0.06,16.3 ± 0.05,16.24 ± 0.06,(0.39 ± 0.02) × 10⁻¹¹,(0.49 ± 0.03) × 10⁻¹¹,(0.59 ± 0.04) × 10⁻¹¹,(0.4 ± 0.02) × 10⁻¹¹,(0.41 ± 0.02) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹
EXO 0706.1+5913,00031356047,57374.39,107.62529,59.139,7 10 30.0696,59 08 20.4,16.5 ± 0.06,17.05 ± 0.06,16.49 ± 0.08,16.39 ± 0.06,16.38 ± 0.05,16.24 ± 0.06,(0.36 ± 0.02) × 10⁻¹¹,(0.49 ± 0.03) × 10⁻¹¹,(0.57 ± 0.04) × 10⁻¹¹,(0.36 ± 0.02) × 10⁻¹¹,(0.39 ± 0.02) × 10⁻¹¹,(0.46 ± 0.03) × 10⁻¹¹
EXO 0706.1+5913,00031356048,57418.43,107.62529,59.139,7 10 30.0696,59 08 20.4,16.52 ± 0.07,17.24 ± 0.07,-,16.41 ± 0.07,16.23 ± 0.46,-,(0.36 ± 0.02) × 10⁻¹¹,(0.42 ± 0.03) × 10⁻¹¹,-,(0.36 ± 0.02) × 10⁻¹¹,(0.44 ± 0.19) × 10⁻¹¹,-
EXO 0706.1+5913,00031356049,57421.01,107.62529,59.139,7 10 30.0696,59 08 20.4,16.46 ± 0.07,17.24 ± 0.07,16.35 ± 0.08,16.49 ± 0.07,16.48 ± 0.05,16.45 ± 0.07,(0.38 ± 0.02) × 10⁻¹¹,(0.42 ± 0.03) × 10⁻¹¹,(0.66 ± 0.05) × 10⁻¹¹,(0.33 ± 0.02) × 10⁻¹¹,(0.35 ± 0.02) × 10⁻¹¹,(0.38 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356050,57426.12,107.62529,59.139,7 10 30.0696,59 08 20.4,16.59 ± 0.07,17.18 ± 0.07,16.66 ± 0.1,16.6 ± 0.07,16.59 ± 0.06,16.48 ± 0.07,(0.34 ± 0.02) × 10⁻¹¹,(0.44 ± 0.03) × 10⁻¹¹,(0.49 ± 0.04) × 10⁻¹¹,(2.99 ± 0.21) × 10⁻¹²,(3.16 ± 0.16) × 10⁻¹²,(0.37 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356052,57447.22,107.62529,59.139,7 10 30.0696,59 08 20.4,16.59 ± 0.09,17.31 ± 0.09,16.84 ± 0.13,16.69 ± 0.1,16.63 ± 0.07,16.54 ± 0.06,(0.34 ± 0.03) × 10⁻¹¹,(0.39 ± 0.03) × 10⁻¹¹,(0.42 ± 0.05) × 10⁻¹¹,(2.74 ± 0.24) × 10⁻¹²,(3.07 ± 0.2) × 10⁻¹²,(0.35 ± 0.02) × 10⁻¹¹
EXO 0706.1+5913,00031356053,57456.24,107.62529,59.139,7 10 30.0696,59 08 20.4,16.74 ± 0.07,17.26 ± 0.07,16.75 ± 0.1,16.85 ± 0.08,16.77 ± 0.06,16.69 ± 0.09,(2.93 ± 0.2) × 10⁻¹²,(0.41 ± 0.03) × 10⁻¹¹,(0.45 ± 0.04) × 10⁻¹¹,(2.38 ± 0.17) × 10⁻¹²,(2.68 ± 0.14) × 10⁻¹²,(3.05 ± 0.26) × 10⁻¹²
EXO 0706.1+5913,00031356054,57694.47,107.62529,59.139,7 10 30.0696,59 08 20.4,16.83 ± 0.08,17.56 ± 0.08,16.51 ± 0.09,16.79 ± 0.08,16.97 ± 0.06,16.9 ± 0.09,(2.69 ± 0.19) × 10⁻¹²,(3.11 ± 0.23) × 10⁻¹²,(0.57 ± 0.05) × 10⁻¹¹,(2.52 ± 0.18) × 10⁻¹²,(2.25 ± 0.13) × 10⁻¹²,(2.49 ± 0.22) × 10⁻¹²
EXO 0706.1+5913,00031356055,57701.51,107.62529,59.139,7 10 30.0696,59 08 20.4,17.02 ± 0.08,17.45 ± 0.07,16.51 ± 0.08,16.81 ± 0.08,16.94 ± 0.06,16.9 ± 0.08,(2.26 ± 0.16) × 10⁻¹²,(0.34 ± 0.02) × 10⁻¹¹,(0.56 ± 0.04) × 10⁻¹¹,(2.47 ± 0.17) × 10⁻¹²,(2.29 ± 0.13) × 10⁻¹²,(2.51 ± 0.18) × 10⁻¹²
EXO 0706.1+5913,00031356056,57719.39,107.62529,59.139,7 10 30.0696,59 08 20.4,17.13 ± 0.09,17.62 ± 0.08,16.78 ± 0.1,16.86 ± 0.08,16.97 ± 0.06,16.93 ± 0.08,(2.04 ± 0.16) × 10⁻¹²,(2.95 ± 0.22) × 10⁻¹²,(0.44 ± 0.04) × 10⁻¹¹,(2.36 ± 0.17) × 10⁻¹²,(2.24 ± 0.13) × 10⁻¹²,(2.44 ± 0.19) × 10⁻¹²
EXO 0706.1+5913,00031356057,57729.36,107.62529,59.139,7 10 30.0696,59 08 20.4,16.92 ± 0.08,17.64 ± 0.09,16.72 ± 0.1,17.08 ± 0.1,17.12 ± 0.07,16.87 ± 0.08,(2.48 ± 0.19) × 10⁻¹²,(2.89 ± 0.24) × 10⁻¹²,(0.47 ± 0.04) × 10⁻¹¹,(1.93 ± 0.17) × 10⁻¹²,(1.94 ± 0.13) × 10⁻¹²,(2.58 ± 0.2) × 10⁻¹²
