Source Name,Observation ID,MJD,RA (deg),DEC (deg),RA (hour),DEC (hour),U Magnitude,B Magnitude,V Magnitude,W1 Magnitude,W2 Magnitude,M2 Magnitude,U Flux,B Flux,V Flux,W1 Flux,W2 Flux,M2 Flux
PKS 1510-08,00030908001,54188.66,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.29 ± 0.05,17.16 ± 0.06,17.03 ± 0.1,16.59 ± 0.06,16.57 ± 0.04,16.49 ± 0.06,(0.59 ± 0.03) × 10⁻¹¹,(0.57 ± 0.03) × 10⁻¹¹,(0.42 ± 0.04) × 10⁻¹¹,(0.44 ± 0.02) × 10⁻¹¹,(0.52 ± 0.02) × 10⁻¹¹,(0.62 ± 0.03) × 10⁻¹¹
PKS 1510-08,00030908002,54189.58,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.36 ± 0.06,17.16 ± 0.07,17.15 ± 0.12,16.68 ± 0.07,16.59 ± 0.05,16.59 ± 0.07,(0.55 ± 0.03) × 10⁻¹¹,(0.56 ± 0.03) × 10⁻¹¹,(0.37 ± 0.04) × 10⁻¹¹,(0.41 ± 0.03) × 10⁻¹¹,(0.51 ± 0.02) × 10⁻¹¹,(0.57 ± 0.04) × 10⁻¹¹
PKS 1510-08,00030797012,54266.73,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.33 ± 0.05,17.2 ± 0.05,17.01 ± 0.08,16.58 ± 0.05,16.58 ± 0.04,16.39 ± 0.05,(0.56 ± 0.02) × 10⁻¹¹,(0.54 ± 0.03) × 10⁻¹¹,(0.43 ± 0.03) × 10⁻¹¹,(0.44 ± 0.02) × 10⁻¹¹,(0.51 ± 0.02) × 10⁻¹¹,(0.68 ± 0.03) × 10⁻¹¹
PKS 1510-08,00030797013,54270.57,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.3 ± 0.08,17.36 ± 0.1,17.12 ± 0.16,16.52 ± 0.08,16.51 ± 0.06,16.51 ± 0.12,(0.58 ± 0.04) × 10⁻¹¹,(0.47 ± 0.04) × 10⁻¹¹,(0.38 ± 0.06) × 10⁻¹¹,(0.47 ± 0.04) × 10⁻¹¹,(0.54 ± 0.03) × 10⁻¹¹,(0.61 ± 0.07) × 10⁻¹¹
PKS 1510-08,00031173001,54545.67,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.26 ± 0.04,17.11 ± 0.04,16.85 ± 0.07,16.53 ± 0.04,16.5 ± 0.03,16.26 ± 0.14,(0.6 ± 0.02) × 10⁻¹¹,(0.59 ± 0.02) × 10⁻¹¹,(0.49 ± 0.03) × 10⁻¹¹,(0.47 ± 0.02) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.77 ± 0.1) × 10⁻¹¹
PKS 1510-08,00031173002,54546.68,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.24 ± 0.04,17.17 ± 0.04,16.82 ± 0.06,16.54 ± 0.04,16.54 ± 0.03,16.58 ± 0.2,(0.61 ± 0.02) × 10⁻¹¹,(0.56 ± 0.02) × 10⁻¹¹,(0.51 ± 0.03) × 10⁻¹¹,(0.46 ± 0.02) × 10⁻¹¹,(0.53 ± 0.02) × 10⁻¹¹,(0.57 ± 0.1) × 10⁻¹¹
PKS 1510-08,00031173003,54547.15,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.38 ± 0.07,17.07 ± 0.07,16.91 ± 0.13,16.53 ± 0.07,16.55 ± 0.06,16.47 ± 0.11,(0.54 ± 0.03) × 10⁻¹¹,(0.62 ± 0.04) × 10⁻¹¹,(0.47 ± 0.05) × 10⁻¹¹,(0.47 ± 0.03) × 10⁻¹¹,(0.53 ± 0.03) × 10⁻¹¹,(0.63 ± 0.06) × 10⁻¹¹
PKS 1510-08,00031173004,54841.98,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.23 ± 0.11,17.02 ± 0.14,16.41 ± 0.2,16.37 ± 0.05,16.9 ± 0.09,16.66 ± 0.13,(0.62 ± 0.06) × 10⁻¹¹,(0.64 ± 0.08) × 10⁻¹¹,(0.74 ± 0.13) × 10⁻¹¹,(0.54 ± 0.02) × 10⁻¹¹,(0.38 ± 0.03) × 10⁻¹¹,(0.53 ± 0.06) × 10⁻¹¹
PKS 1510-08,00031173005,54842.95,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.14 ± 0.04,17.1 ± 0.05,16.67 ± 0.07,16.46 ± 0.04,16.45 ± 0.03,16.4 ± 0.05,(0.67 ± 0.03) × 10⁻¹¹,(0.6 ± 0.03) × 10⁻¹¹,(0.58 ± 0.04) × 10⁻¹¹,(0.5 ± 0.02) × 10⁻¹¹,(0.58 ± 0.02) × 10⁻¹¹,(0.68 ± 0.03) × 10⁻¹¹
PKS 1510-08,00031173006,54844.35,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.16 ± 0.08,16.82 ± 0.09,16.52 ± 0.15,16.33 ± 0.08,16.45 ± 0.06,16.11 ± 0.08,(0.66 ± 0.05) × 10⁻¹¹,(0.77 ± 0.07) × 10⁻¹¹,(0.67 ± 0.09) × 10⁻¹¹,(0.56 ± 0.04) × 10⁻¹¹,(0.58 ± 0.03) × 10⁻¹¹,(0.88 ± 0.07) × 10⁻¹¹
PKS 1510-08,00031173007,54845.85,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.17 ± 0.07,16.99 ± 0.09,16.86 ± 0.17,16.41 ± 0.07,16.39 ± 0.05,16.25 ± 0.07,(0.65 ± 0.04) × 10⁻¹¹,(0.66 ± 0.05) × 10⁻¹¹,(0.49 ± 0.08) × 10⁻¹¹,(0.52 ± 0.04) × 10⁻¹¹,(0.61 ± 0.03) × 10⁻¹¹,(0.77 ± 0.05) × 10⁻¹¹
PKS 1510-08,00031173008,54848.49,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.17 ± 0.08,-,-,16.44 ± 0.08,16.4 ± 0.06,16.41 ± 0.04,(0.66 ± 0.05) × 10⁻¹¹,-,-,(0.5 ± 0.04) × 10⁻¹¹,(0.6 ± 0.03) × 10⁻¹¹,(0.67 ± 0.03) × 10⁻¹¹
PKS 1510-08,00031173009,54852.9,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.33 ± 0.05,-,-,16.44 ± 0.05,16.51 ± 0.04,16.53 ± 0.05,(0.57 ± 0.03) × 10⁻¹¹,-,-,(0.5 ± 0.02) × 10⁻¹¹,(0.55 ± 0.02) × 10⁻¹¹,(0.59 ± 0.03) × 10⁻¹¹
PKS 1510-08,00031173010,54856.83,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.97 ± 0.04,-,-,16.18 ± 0.04,-,16.09 ± 0.04,(0.79 ± 0.03) × 10⁻¹¹,-,-,(0.65 ± 0.02) × 10⁻¹¹,-,(0.9 ± 0.03) × 10⁻¹¹
PKS 1510-08,00031173011,54896.96,228.21055,-9.09995,15 12 50.532,-9 05 59.82,16.15 ± 0.05,17.14 ± 0.06,16.84 ± 0.1,16.4 ± 0.06,16.36 ± 0.04,16.22 ± 0.06,(0.67 ± 0.03) × 10⁻¹¹,(0.58 ± 0.03) × 10⁻¹¹,(0.5 ± 0.05) × 10⁻¹¹,(0.52 ± 0.03) × 10⁻¹¹,(0.63 ± 0.02) × 10⁻¹¹,(0.8 ± 0.04) × 10⁻¹¹
PKS 1510-08,00031372002,54901.8,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.93 ± 0.05,16.94 ± 0.06,16.53 ± 0.08,16.15 ± 0.05,16.14 ± 0.04,16.07 ± 0.06,(0.82 ± 0.04) × 10⁻¹¹,(0.69 ± 0.04) × 10⁻¹¹,(0.66 ± 0.05) × 10⁻¹¹,(0.66 ± 0.03) × 10⁻¹¹,(0.76 ± 0.03) × 10⁻¹¹,(0.91 ± 0.05) × 10⁻¹¹
PKS 1510-08,00031372003,54902.74,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.85 ± 0.05,16.78 ± 0.05,16.46 ± 0.08,16.04 ± 0.05,16.03 ± 0.04,15.93 ± 0.05,(0.88 ± 0.04) × 10⁻¹¹,(0.8 ± 0.04) × 10⁻¹¹,(0.7 ± 0.05) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹,(0.85 ± 0.03) × 10⁻¹¹,(1.04 ± 0.05) × 10⁻¹¹
PKS 1510-08,00031372004,54907.33,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.94 ± 0.05,16.82 ± 0.05,16.57 ± 0.09,16.04 ± 0.05,16.08 ± 0.04,16.06 ± 0.05,(0.81 ± 0.04) × 10⁻¹¹,(0.77 ± 0.04) × 10⁻¹¹,(0.64 ± 0.05) × 10⁻¹¹,(0.73 ± 0.03) × 10⁻¹¹,(0.81 ± 0.03) × 10⁻¹¹,(0.92 ± 0.05) × 10⁻¹¹
PKS 1510-08,00031372005,54908.17,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.85 ± 0.06,16.69 ± 0.07,16.41 ± 0.11,15.98 ± 0.06,15.95 ± 0.05,15.9 ± 0.06,(0.88 ± 0.05) × 10⁻¹¹,(0.88 ± 0.05) × 10⁻¹¹,(0.74 ± 0.08) × 10⁻¹¹,(0.78 ± 0.04) × 10⁻¹¹,(0.91 ± 0.04) × 10⁻¹¹,(1.07 ± 0.06) × 10⁻¹¹
PKS 1510-08,00031372006,54909.87,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.71 ± 0.05,16.64 ± 0.05,16.17 ± 0.07,15.82 ± 0.05,15.77 ± 0.04,15.76 ± 0.05,(1.0 ± 0.04) × 10⁻¹¹,(0.92 ± 0.05) × 10⁻¹¹,(0.92 ± 0.06) × 10⁻¹¹,(0.9 ± 0.04) × 10⁻¹¹,(1.08 ± 0.04) × 10⁻¹¹,(1.21 ± 0.06) × 10⁻¹¹
PKS 1510-08,00031372007,54910.99,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.54 ± 0.04,16.34 ± 0.04,15.99 ± 0.06,15.6 ± 0.04,15.68 ± 0.04,15.56 ± 0.05,(1.17 ± 0.05) × 10⁻¹¹,(1.2 ± 0.05) × 10⁻¹¹,(1.09 ± 0.06) × 10⁻¹¹,(1.1 ± 0.04) × 10⁻¹¹,(1.17 ± 0.04) × 10⁻¹¹,(1.45 ± 0.06) × 10⁻¹¹
PKS 1510-08,00031372010,54912.14,228.21055,-9.09995,15 12 50.532,-9 05 59.82,-,-,-,15.28 ± 0.03,15.44 ± 0.03,15.33 ± 0.03,-,-,-,(1.47 ± 0.04) × 10⁻¹¹,(1.46 ± 0.04) × 10⁻¹¹,(1.8 ± 0.05) × 10⁻¹¹
PKS 1510-08,00031372008,54912.17,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.3 ± 0.05,16.09 ± 0.05,15.81 ± 0.08,15.41 ± 0.05,15.58 ± 0.04,15.48 ± 0.06,(1.46 ± 0.07) × 10⁻¹¹,(1.51 ± 0.07) × 10⁻¹¹,(1.28 ± 0.09) × 10⁻¹¹,(1.31 ± 0.06) × 10⁻¹¹,(1.28 ± 0.05) × 10⁻¹¹,(1.57 ± 0.08) × 10⁻¹¹
PKS 1510-08,00031372009,54913.58,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.35 ± 0.04,16.15 ± 0.04,15.8 ± 0.06,15.59 ± 0.04,15.81 ± 0.04,15.64 ± 0.05,(1.39 ± 0.05) × 10⁻¹¹,(1.43 ± 0.05) × 10⁻¹¹,(1.29 ± 0.07) × 10⁻¹¹,(1.11 ± 0.04) × 10⁻¹¹,(1.04 ± 0.03) × 10⁻¹¹,(1.36 ± 0.06) × 10⁻¹¹
PKS 1510-08,00031372011,54914.57,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.38 ± 0.03,16.19 ± 0.03,15.88 ± 0.06,15.52 ± 0.03,15.7 ± 0.04,15.59 ± 0.06,(1.35 ± 0.04) × 10⁻¹¹,(1.39 ± 0.04) × 10⁻¹¹,(1.2 ± 0.06) × 10⁻¹¹,(1.18 ± 0.04) × 10⁻¹¹,(1.15 ± 0.04) × 10⁻¹¹,(1.43 ± 0.07) × 10⁻¹¹
PKS 1510-08,00031372012,54915.73,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.1 ± 0.04,15.93 ± 0.04,15.57 ± 0.06,15.29 ± 0.04,15.42 ± 0.04,15.38 ± 0.05,(1.76 ± 0.07) × 10⁻¹¹,(1.75 ± 0.07) × 10⁻¹¹,(1.6 ± 0.09) × 10⁻¹¹,(1.45 ± 0.06) × 10⁻¹¹,(1.49 ± 0.05) × 10⁻¹¹,(1.72 ± 0.08) × 10⁻¹¹
PKS 1510-08,00031372013,54916.73,228.21055,-9.09995,15 12 50.532,-9 05 59.82,14.76 ± 0.03,15.5 ± 0.03,15.04 ± 0.04,14.87 ± 0.03,15.09 ± 0.03,14.96 ± 0.04,(2.41 ± 0.07) × 10⁻¹¹,(2.6 ± 0.07) × 10⁻¹¹,(2.62 ± 0.1) × 10⁻¹¹,(2.14 ± 0.06) × 10⁻¹¹,(2.02 ± 0.05) × 10⁻¹¹,(2.54 ± 0.09) × 10⁻¹¹
PKS 1510-08,00031372014,54917.29,228.21055,-9.09995,15 12 50.532,-9 05 59.82,14.88 ± 0.04,15.54 ± 0.04,15.16 ± 0.05,14.95 ± 0.04,15.23 ± 0.04,15.14 ± 0.05,(2.15 ± 0.08) × 10⁻¹¹,(2.52 ± 0.09) × 10⁻¹¹,(2.34 ± 0.11) × 10⁻¹¹,(1.99 ± 0.07) × 10⁻¹¹,(1.78 ± 0.06) × 10⁻¹¹,(2.15 ± 0.1) × 10⁻¹¹
PKS 1510-08,00031372015,54918.29,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.38 ± 0.05,16.15 ± 0.05,15.65 ± 0.06,15.39 ± 0.05,15.65 ± 0.04,15.56 ± 0.06,(1.35 ± 0.06) × 10⁻¹¹,(1.43 ± 0.06) × 10⁻¹¹,(1.49 ± 0.09) × 10⁻¹¹,(1.34 ± 0.06) × 10⁻¹¹,(1.2 ± 0.04) × 10⁻¹¹,(1.45 ± 0.07) × 10⁻¹¹
PKS 1510-08,00031372016,54920.47,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.42 ± 0.03,16.3 ± 0.03,-,15.64 ± 0.03,15.72 ± 0.03,-,(1.31 ± 0.04) × 10⁻¹¹,(1.24 ± 0.04) × 10⁻¹¹,-,(1.06 ± 0.03) × 10⁻¹¹,(1.13 ± 0.03) × 10⁻¹¹,-
PKS 1510-08,00031173012,54925.46,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.03 ± 0.04,15.76 ± 0.03,15.35 ± 0.05,15.22 ± 0.04,15.38 ± 0.03,15.34 ± 0.04,(1.87 ± 0.06) × 10⁻¹¹,(2.05 ± 0.06) × 10⁻¹¹,(1.95 ± 0.08) × 10⁻¹¹,(1.56 ± 0.05) × 10⁻¹¹,(1.54 ± 0.04) × 10⁻¹¹,(1.79 ± 0.07) × 10⁻¹¹
PKS 1510-08,00030797014,54931.22,228.21055,-9.09995,15 12 50.532,-9 05 59.82,14.88 ± 0.04,15.63 ± 0.03,15.03 ± 0.08,15.04 ± 0.04,15.26 ± 0.04,14.92 ± 0.1,(2.15 ± 0.07) × 10⁻¹¹,(2.32 ± 0.07) × 10⁻¹¹,(2.64 ± 0.18) × 10⁻¹¹,(1.84 ± 0.06) × 10⁻¹¹,(1.72 ± 0.06) × 10⁻¹¹,(2.62 ± 0.24) × 10⁻¹¹
PKS 1510-08,00031173013,54939.05,228.21055,-9.09995,15 12 50.532,-9 05 59.82,-,-,-,15.33 ± 0.06,-,-,-,-,-,(1.41 ± 0.07) × 10⁻¹¹,-,-
PKS 1510-08,00031173014,54949.65,228.21055,-9.09995,15 12 50.532,-9 05 59.82,-,-,-,-,15.76 ± 0.03,-,-,-,-,-,(1.09 ± 0.03) × 10⁻¹¹,-
PKS 1510-08,00031406002,54950.86,228.21055,-9.09995,15 12 50.532,-9 05 59.82,-,-,-,-,-,15.64 ± 0.03,-,-,-,-,-,(1.36 ± 0.04) × 10⁻¹¹
PKS 1510-08,00031406003,54952.6,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.58 ± 0.03,-,-,-,-,-,(1.13 ± 0.03) × 10⁻¹¹,-,-,-,-,-
PKS 1510-08,00031406004,54953.55,228.21055,-9.09995,15 12 50.532,-9 05 59.82,-,-,-,-,15.77 ± 0.03,-,-,-,-,-,(1.08 ± 0.03) × 10⁻¹¹,-
PKS 1510-08,00031406005,54954.84,228.21055,-9.09995,15 12 50.532,-9 05 59.82,-,-,-,-,-,15.7 ± 0.03,-,-,-,-,-,(1.28 ± 0.04) × 10⁻¹¹
PKS 1510-08,00031406006,54955.74,228.21055,-9.09995,15 12 50.532,-9 05 59.82,-,-,-,15.72 ± 0.03,-,-,-,-,-,(0.99 ± 0.03) × 10⁻¹¹,-,-
PKS 1510-08,00031406007,54956.75,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.47 ± 0.04,16.22 ± 0.04,15.91 ± 0.06,15.58 ± 0.04,15.64 ± 0.04,15.64 ± 0.05,(1.25 ± 0.05) × 10⁻¹¹,(1.34 ± 0.05) × 10⁻¹¹,(1.17 ± 0.07) × 10⁻¹¹,(1.11 ± 0.05) × 10⁻¹¹,(1.22 ± 0.04) × 10⁻¹¹,(1.36 ± 0.06) × 10⁻¹¹
PKS 1510-08,00031406008,54957.83,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.15 ± 0.04,15.89 ± 0.04,15.48 ± 0.08,15.27 ± 0.05,15.46 ± 0.04,15.45 ± 0.08,(1.68 ± 0.07) × 10⁻¹¹,(1.82 ± 0.07) × 10⁻¹¹,(1.74 ± 0.14) × 10⁻¹¹,(1.49 ± 0.06) × 10⁻¹¹,(1.43 ± 0.05) × 10⁻¹¹,(1.61 ± 0.12) × 10⁻¹¹
PKS 1510-08,00031406009,54958.5,228.21055,-9.09995,15 12 50.532,-9 05 59.82,14.9 ± 0.05,15.6 ± 0.04,15.33 ± 0.06,15.02 ± 0.05,15.2 ± 0.04,15.1 ± 0.06,(2.12 ± 0.09) × 10⁻¹¹,(2.37 ± 0.1) × 10⁻¹¹,(1.99 ± 0.12) × 10⁻¹¹,(1.87 ± 0.08) × 10⁻¹¹,(1.83 ± 0.07) × 10⁻¹¹,(2.24 ± 0.11) × 10⁻¹¹
PKS 1510-08,00031173015,54962.55,228.21055,-9.09995,15 12 50.532,-9 05 59.82,14.22 ± 0.03,15.03 ± 0.03,14.68 ± 0.04,14.33 ± 0.03,14.56 ± 0.03,14.47 ± 0.03,(0.39 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰,(0.36 ± 0.01) × 10⁻¹⁰,(0.35 ± 0.01) × 10⁻¹⁰,(0.33 ± 0.01) × 10⁻¹⁰,(0.4 ± 0.01) × 10⁻¹⁰
PKS 1510-08,00031173017,54963.41,228.21055,-9.09995,15 12 50.532,-9 05 59.82,14.53 ± 0.03,15.38 ± 0.03,15.03 ± 0.04,14.68 ± 0.03,14.83 ± 0.03,14.7 ± 0.04,(2.98 ± 0.09) × 10⁻¹¹,(2.91 ± 0.08) × 10⁻¹¹,(2.64 ± 0.1) × 10⁻¹¹,(2.55 ± 0.08) × 10⁻¹¹,(2.57 ± 0.07) × 10⁻¹¹,(0.32 ± 0.01) × 10⁻¹⁰
PKS 1510-08,00031173018,54964.42,228.21055,-9.09995,15 12 50.532,-9 05 59.82,14.95 ± 0.04,15.78 ± 0.04,15.32 ± 0.05,15.04 ± 0.04,15.16 ± 0.03,15.15 ± 0.05,(2.03 ± 0.08) × 10⁻¹¹,(2.02 ± 0.07) × 10⁻¹¹,(2.01 ± 0.1) × 10⁻¹¹,(1.83 ± 0.07) × 10⁻¹¹,(1.89 ± 0.06) × 10⁻¹¹,(2.13 ± 0.09) × 10⁻¹¹
PKS 1510-08,00031173019,54965.46,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.47 ± 0.06,16.38 ± 0.07,16.03 ± 0.1,15.67 ± 0.07,15.75 ± 0.05,15.27 ± 0.17,(1.25 ± 0.07) × 10⁻¹¹,(1.16 ± 0.07) × 10⁻¹¹,(1.05 ± 0.1) × 10⁻¹¹,(1.03 ± 0.06) × 10⁻¹¹,(1.1 ± 0.05) × 10⁻¹¹,(1.91 ± 0.29) × 10⁻¹¹
PKS 1510-08,00031173020,54981.36,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.32 ± 0.05,16.13 ± 0.05,-,15.51 ± 0.05,15.58 ± 0.05,-,(1.43 ± 0.06) × 10⁻¹¹,(1.46 ± 0.07) × 10⁻¹¹,-,(1.19 ± 0.06) × 10⁻¹¹,(1.29 ± 0.05) × 10⁻¹¹,-
PKS 1510-08,00031173021,54989.66,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.58 ± 0.04,16.48 ± 0.05,16.19 ± 0.07,15.78 ± 0.05,15.77 ± 0.04,15.77 ± 0.05,(1.13 ± 0.05) × 10⁻¹¹,(1.06 ± 0.05) × 10⁻¹¹,(0.9 ± 0.06) × 10⁻¹¹,(0.93 ± 0.04) × 10⁻¹¹,(1.08 ± 0.04) × 10⁻¹¹,(1.2 ± 0.06) × 10⁻¹¹
PKS 1510-08,00031173022,54995.72,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.39 ± 0.07,16.28 ± 0.08,15.92 ± 0.11,15.47 ± 0.07,15.54 ± 0.06,15.75 ± 0.12,(1.35 ± 0.09) × 10⁻¹¹,(1.28 ± 0.09) × 10⁻¹¹,(1.16 ± 0.12) × 10⁻¹¹,(1.23 ± 0.08) × 10⁻¹¹,(1.33 ± 0.07) × 10⁻¹¹,(1.22 ± 0.13) × 10⁻¹¹
PKS 1510-08,00031173023,55002.52,228.21055,-9.09995,15 12 50.532,-9 05 59.82,15.86 ± 0.05,16.72 ± 0.06,16.51 ± 0.09,15.87 ± 0.05,15.85 ± 0.04,15.86 ± 0.06,(0.87 ± 0.04) × 10⁻¹¹,(0.85 ± 0.04) × 10⁻¹¹,(0.67 ± 0.06) × 10⁻¹¹,(0.86 ± 0.04) × 10⁻¹¹,(1.0 ± 0.04) × 10⁻¹¹,(1.11 ± 0.06) × 10⁻¹¹
